
90021, 1, 99, 1, 1, 0, , , , 2, 1200, 60, 0, 90022, 让宠物拾取道具，拾取范围1200，拾取间隔60秒###拾取物品, 拾取, 1, 0, 0, 0, SKILLL_COM_Collect, 0, 0, 0, 
90022, 2, 99, 1, 1, 0, , , , 2, 1300, 50, 0, 90023, 让宠物拾取道具，拾取范围1300，拾取间隔50秒###拾取物品, 拾取, 1, 0, 0, 0, SKILLL_COM_Collect, 0, 0, 0, 
90023, 3, 99, 1, 1, 0, , , , 2, 1400, 40, 0, 90024, 让宠物拾取道具，拾取范围1400，拾取间隔40秒###拾取物品, 拾取, 1, 0, 0, 0, SKILLL_COM_Collect, 0, 0, 0, 
90024, 4, 99, 1, 1, 0, , , , 2, 1500, 30, 0, 0, 让宠物拾取道具，拾取范围1500，拾取间隔30秒###拾取物品, 拾取, 1, 0, 0, 0, SKILLL_COM_Collect, 0, 0, 0, 
90031, 1, 96, 1, 1, 0, , , , 15, 0, 0, 0, 0, 让宠物出来互动, 互动, 1, 0, 0, 0, SKILLL_PET_teshujiaohu, 0, 0, 20, 
90041, 1, 90, 1, 1, 0, , , , 18, 0, 0, 0, 0, 取消跟随, 取消跟随, 1, 0, 0, 0, SKILLL_PET_teshujiaohu, 0, 0, 0, 
90051, 1, 22, 0, 1, 0, , , , 21, 50, 0, 0, 90052, 技能效果提升师妹的信任度上限50点。###提升师妹的信任度上限50点。, 共情, 1, 0, 0, 0, Icon_skill_ningxin, 0, 0, 0, 
90052, 2, 22, 0, 1, 0, , , , 21, 100, 0, 0, 90053, 技能效果提升师妹的信任度上限100点。###提升师妹的信任度上限100点。, 共情, 1, 60000, 0, 0, Icon_skill_ningxin, 0, 0, 0, 
90053, 3, 22, 0, 1, 0, , , , 21, 150, 0, 0, 90054, 技能效果提升师妹的信任度上限150点。###提升师妹的信任度上限150点。, 共情, 1, 120000, 0, 0, Icon_skill_ningxin, 0, 0, 0, 
90054, 4, 22, 0, 1, 0, , , , 21, 200, 0, 0, 90055, 技能效果提升师妹的信任度上限200点。###提升师妹的信任度上限200点。, 共情, 1, 360000, 0, 0, Icon_skill_ningxin, 0, 0, 0, 
90055, 5, 22, 0, 1, 0, , , , 21, 250, 0, 0, 0, 技能效果提升师妹的信任度上限250点。###提升师妹的信任度上限250点。, 共情, 1, 540000, 0, 0, Icon_skill_ningxin, 0, 0, 0, 
