x,y,type,name,id, mapId
152177, 266060, EntityPoint, 20400005, 41419, 10016
144591, 265675, EntityPoint, 20400005, 41420, 10016
158867, 265893, EntityPoint, 20400005, 41421, 10016
160324, 266518, EntityPoint, 20400005, 41423, 10016
152418, 268107, EntityPoint, 20400005, 41424, 10016
135089, 268191, EntityPoint, 20400005, 41425, 10016
134342, 268549, EntityPoint, 20400005, 41426, 10016
129976, 270078, EntityPoint, 20400005, 41427, 10016
130017, 280685, EntityPoint, 20400005, 41428, 10016
138326, 276413, EntityPoint, 20400005, 41429, 10016
132076, 265433, EntityPoint, 20400005, 41430, 10016
137212, 265390, EntityPoint, 20400005, 41431, 10016
134537, 260904, EntityPoint, 20400005, 41432, 10016
141171, 258112, EntityPoint, 20400005, 41433, 10016
144679, 265587, EntityPoint, 20400005, 41434, 10016
152360, 265805, EntityPoint, 20400005, 41435, 10016
118911, 249520, EntityPoint, 20400005, 41436, 10016
138338, 276507, EntityPoint, 20400005, 41437, 10016
130581, 276218, EntityPoint, 20400005, 41438, 10016
134252, 273916, EntityPoint, 20400005, 41439, 10016
134537, 263532, EntityPoint, 20400008, 41440, 10016
129169, 260046, EntityPoint, 20400008, 41441, 10016
130051, 267524, EntityPoint, 20400008, 41442, 10016
129353, 259996, EntityPoint, 20400001, 41443, 10016
129854, 265188, EntityPoint, 20400001, 41444, 10016
134778, 263414, EntityPoint, 20400001, 41445, 10016
134880, 260843, EntityPoint, 20400001, 41446, 10016
140430, 262314, EntityPoint, 20400004, 41447, 10016
141337, 258028, EntityPoint, 20400004, 41448, 10016
134524, 273442, EntityPoint, 20400004, 41449, 10016
129192, 258803, EntityPoint, 20400001, 41450, 10016
130685, 252544, EntityPoint, 20400000, 41451, 10016
138720, 252468, EntityPoint, 20400000, 41452, 10016
138680, 254514, EntityPoint, 20400000, 41453, 10016
131112, 244991, EntityPoint, 20400000, 41454, 10016
138543, 245345, EntityPoint, 20400000, 41455, 10016
148611, 250173, EntityPoint, 20400000, 41456, 10016
152582, 238397, EntityPoint, 20400000, 41457, 10016
152274, 245360, EntityPoint, 20400000, 41458, 10016
152069, 248519, EntityPoint, 20400000, 41459, 10016
134371, 237194, EntityPoint, 20400000, 41460, 10016
133052, 228456, EntityPoint, 20400000, 41461, 10016
129602, 226868, EntityPoint, 20400000, 41462, 10016
130083, 233110, EntityPoint, 20400000, 41463, 10016
139550, 234096, EntityPoint, 20400000, 41464, 10016
122094, 245701, EntityPoint, 20400000, 41465, 10016
119746, 232566, EntityPoint, 20400000, 41466, 10016
135080, 237181, EntityPoint, 20400003, 41467, 10016
138794, 244813, EntityPoint, 20400003, 41468, 10016
143515, 231366, EntityPoint, 20400003, 41469, 10016
152754, 238285, EntityPoint, 20400003, 41470, 10016
149311, 248025, EntityPoint, 20400003, 41471, 10016
126608, 247251, EntityPoint, 20400003, 41472, 10016
120711, 230384, EntityPoint, 20400003, 41473, 10016
127787, 229765, EntityPoint, 20400003, 41474, 10016
114375, 244755, EntityPoint, 20400003, 41475, 10016
134322, 252157, EntityPoint, 20400003, 41476, 10016
131100, 254860, EntityPoint, 20400003, 41477, 10016
128199, 235626, EntityPoint, 20400006, 41478, 10016
124824, 233001, EntityPoint, 20400006, 41479, 10016
115957, 233421, EntityPoint, 20400006, 41480, 10016
118679, 241443, EntityPoint, 20400006, 41481, 10016
131124, 254767, EntityPoint, 20400006, 41482, 10016
131509, 244031, EntityPoint, 20400005, 41483, 10016
139024, 244426, EntityPoint, 20400005, 41484, 10016
131601, 247104, EntityPoint, 20400005, 41485, 10016
137381, 247586, EntityPoint, 20400005, 41486, 10016
138742, 254842, EntityPoint, 20400005, 41487, 10016
124048, 239299, EntityPoint, 20400005, 41492, 10016
115871, 233155, EntityPoint, 20400005, 41493, 10016
119967, 230063, EntityPoint, 20400005, 41494, 10016
113831, 238069, EntityPoint, 20400005, 41495, 10016
129930, 227032, EntityPoint, 20400005, 41496, 10016
134713, 224596, EntityPoint, 20400005, 41497, 10016
148561, 250276, EntityPoint, 20400005, 41498, 10016
151780, 251359, EntityPoint, 20400005, 41499, 10016
147934, 248647, EntityPoint, 20400005, 41500, 10016
152612, 238126, EntityPoint, 20400005, 41501, 10016
134837, 257849, EntityPoint, 20400005, 41502, 10016
113685, 240956, EntityPoint, 20400005, 41503, 10016
118534, 229500, EntityPoint, 20400005, 41504, 10016
128601, 235638, EntityPoint, 20400005, 41505, 10016
142779, 230648, EntityPoint, 20400005, 41506, 10016
134759, 236504, EntityPoint, 20400005, 41507, 10016
141705, 239594, EntityPoint, 20400008, 41508, 10016
136049, 250037, EntityPoint, 20400008, 41509, 10016
131365, 247898, EntityPoint, 20400008, 41510, 10016
138547, 247244, EntityPoint, 20400008, 41511, 10016
151023, 251550, EntityPoint, 20400008, 41512, 10016
122917, 252088, EntityPoint, 20400001, 41513, 10016
134861, 252225, EntityPoint, 20400001, 41514, 10016
135047, 257852, EntityPoint, 20400001, 41515, 10016
138896, 244348, EntityPoint, 20400001, 41516, 10016
152126, 247313, EntityPoint, 20400001, 41517, 10016
140963, 239343, EntityPoint, 20400004, 41518, 10016
130995, 247406, EntityPoint, 20400004, 41519, 10016
142017, 238414, EntityPoint, 20400001, 41520, 10016
107267, 241247, EntityPoint, 20400000, 41521, 10016
106038, 231069, EntityPoint, 20400000, 41522, 10016
102163, 233959, EntityPoint, 20400000, 41523, 10016
105194, 238412, EntityPoint, 20400000, 41524, 10016
106851, 241185, EntityPoint, 20400000, 41525, 10016
108889, 233656, EntityPoint, 20400000, 41526, 10016
110073, 239611, EntityPoint, 20400003, 41527, 10016
104398, 229739, EntityPoint, 20400003, 41528, 10016
107328, 228272, EntityPoint, 20400003, 41529, 10016
107417, 234156, EntityPoint, 20400003, 41530, 10016
114055, 238235, EntityPoint, 20400003, 41531, 10016
106362, 239924, EntityPoint, 20400003, 41532, 10016
104992, 231193, EntityPoint, 20400006, 41533, 10016
107484, 240634, EntityPoint, 20400006, 41534, 10016
106879, 240878, EntityPoint, 20400006, 41535, 10016
103986, 231411, EntityPoint, 20400005, 41536, 10016
102238, 228539, EntityPoint, 20400005, 41537, 10016
107579, 241918, EntityPoint, 20400005, 41538, 10016
110393, 241221, EntityPoint, 20400005, 41539, 10016
109532, 239050, EntityPoint, 20400005, 41540, 10016
105421, 231435, EntityPoint, 20400005, 41541, 10016
104187, 232581, EntityPoint, 20400005, 41542, 10016
102327, 228322, EntityPoint, 20400005, 41543, 10016
107349, 228545, EntityPoint, 20400005, 41544, 10016
108822, 233768, EntityPoint, 20400005, 41545, 10016
106693, 241154, EntityPoint, 20400008, 41546, 10016
110497, 241472, EntityPoint, 20400008, 41547, 10016
113833, 242790, EntityPoint, 20400008, 41548, 10016
108666, 238501, EntityPoint, 20400001, 41549, 10016
105245, 238719, EntityPoint, 20400001, 41550, 10016
105193, 243804, EntityPoint, 20400001, 41551, 10016
110477, 243682, EntityPoint, 20400001, 41552, 10016
102459, 234454, EntityPoint, 20400004, 41553, 10016
106053, 231599, EntityPoint, 20400004, 41554, 10016
108953, 233753, EntityPoint, 20400004, 41555, 10016
106916, 242829, EntityPoint, 20400001, 41556, 10016
184504, 196412, EntityPoint, 20400000, 41557, 10016
186939, 192763, EntityPoint, 20400000, 41558, 10016
191110, 197470, EntityPoint, 20400000, 41559, 10016
191284, 195550, EntityPoint, 20400000, 41560, 10016
187806, 200380, EntityPoint, 20400000, 41561, 10016
188956, 200208, EntityPoint, 20400000, 41562, 10016
187921, 197291, EntityPoint, 20400000, 41563, 10016
186060, 193519, EntityPoint, 20400000, 41564, 10016
190928, 197903, EntityPoint, 20400000, 41565, 10016
190721, 199543, EntityPoint, 20400000, 41566, 10016
188377, 192762, EntityPoint, 20400000, 41567, 10016
187488, 200172, EntityPoint, 20400003, 41568, 10016
187031, 195907, EntityPoint, 20400003, 41569, 10016
186567, 196223, EntityPoint, 20400003, 41570, 10016
184802, 198683, EntityPoint, 20400003, 41582, 10016
187000, 192996, EntityPoint, 20400003, 41583, 10016
184820, 197139, EntityPoint, 20400003, 41584, 10016
189186, 198708, EntityPoint, 20400003, 41585, 10016
190691, 194264, EntityPoint, 20400003, 41586, 10016
161665, 142269, EntityPoint, 20400000, 41590, 10016
153435, 145075, EntityPoint, 20400000, 41591, 10016
153486, 139266, EntityPoint, 20400000, 41592, 10016
156606, 135177, EntityPoint, 20400000, 41593, 10016
149937, 136568, EntityPoint, 20400000, 41594, 10016
153935, 131295, EntityPoint, 20400000, 41595, 10016
147165, 150139, EntityPoint, 20400000, 41596, 10016
160015, 146027, EntityPoint, 20400000, 41597, 10016
147347, 150445, EntityPoint, 20400003, 41598, 10016
160014, 146107, EntityPoint, 20400003, 41599, 10016
161736, 142281, EntityPoint, 20400003, 41600, 10016
153829, 139175, EntityPoint, 20400003, 41601, 10016
157127, 134728, EntityPoint, 20400006, 41602, 10016
147465, 150686, EntityPoint, 20400006, 41603, 10016
161700, 142264, EntityPoint, 20400005, 41604, 10016
159986, 146073, EntityPoint, 20400005, 41605, 10016
153607, 139013, EntityPoint, 20400005, 41606, 10016
156696, 135318, EntityPoint, 20400005, 41607, 10016
153591, 145130, EntityPoint, 20400005, 41608, 10016
150223, 136518, EntityPoint, 20400005, 41609, 10016
154078, 131301, EntityPoint, 20400005, 41610, 10016
163635, 144641, EntityPoint, 20400005, 41611, 10016
161916, 142273, EntityPoint, 20400005, 41612, 10016
160002, 145927, EntityPoint, 20400005, 41613, 10016
163711, 144572, EntityPoint, 20400005, 41614, 10016
147379, 150168, EntityPoint, 20400005, 41615, 10016
153698, 145120, EntityPoint, 20400005, 41616, 10016
163722, 144543, EntityPoint, 20400008, 41618, 10016
147745, 150644, EntityPoint, 20400001, 41619, 10016
153788, 145569, EntityPoint, 20400001, 41620, 10016
150278, 136424, EntityPoint, 20400001, 41621, 10016
156996, 135485, EntityPoint, 20400001, 41622, 10016
160107, 146163, EntityPoint, 20400004, 41623, 10016
147614, 150404, EntityPoint, 20400004, 41624, 10016
160152, 145979, EntityPoint, 20400004, 41625, 10016
153972, 145430, EntityPoint, 20400001, 41626, 10016
42622, 254779, EntityPoint, 20400000, 41629, 10016
39747, 250810, EntityPoint, 20400000, 41630, 10016
34762, 251453, EntityPoint, 20400000, 41631, 10016
34287, 256532, EntityPoint, 20400000, 41633, 10016
38387, 249483, EntityPoint, 20400000, 41635, 10016
40742, 239250, EntityPoint, 20400000, 41636, 10016
35563, 238768, EntityPoint, 20400000, 41637, 10016
38784, 235642, EntityPoint, 20400000, 41638, 10016
42554, 253600, EntityPoint, 20400000, 41639, 10016
38190, 253524, EntityPoint, 20400000, 41640, 10016
42346, 256094, EntityPoint, 20400003, 41641, 10016
41839, 253958, EntityPoint, 20400003, 41642, 10016
43097, 253112, EntityPoint, 20400003, 41643, 10016
39974, 250915, EntityPoint, 20400003, 41644, 10016
35694, 251456, EntityPoint, 20400003, 41645, 10016
38120, 249890, EntityPoint, 20400003, 41646, 10016
35387, 235892, EntityPoint, 20400003, 41647, 10016
38150, 254820, EntityPoint, 20400006, 41648, 10016
37447, 259064, EntityPoint, 20400006, 41649, 10016
38485, 249167, EntityPoint, 20400005, 41650, 10016
38987, 250198, EntityPoint, 20400005, 41651, 10016
42738, 240714, EntityPoint, 20400005, 41652, 10016
39247, 253061, EntityPoint, 20400005, 41653, 10016
33979, 253648, EntityPoint, 20400005, 41655, 10016
33979, 253437, EntityPoint, 20400005, 41656, 10016
40796, 258095, EntityPoint, 20400005, 41657, 10016
41588, 256843, EntityPoint, 20400005, 41658, 10016
35062, 229414, EntityPoint, 20400005, 41659, 10016
38454, 233561, EntityPoint, 20400005, 41660, 10016
38584, 248643, EntityPoint, 20400005, 41661, 10016
37960, 250523, EntityPoint, 20400005, 41662, 10016
41125, 251739, EntityPoint, 20400005, 41663, 10016
39468, 255656, EntityPoint, 20400005, 41664, 10016
38539, 250709, EntityPoint, 20400008, 41665, 10016
37207, 253612, EntityPoint, 20400008, 41669, 10016
40744, 251231, EntityPoint, 20400001, 41670, 10016
41669, 252246, EntityPoint, 20400001, 41671, 10016
41669, 252983, EntityPoint, 20400001, 41672, 10016
38698, 253878, EntityPoint, 20400004, 41673, 10016
34489, 255188, EntityPoint, 20400001, 41674, 10016
34756, 235713, EntityPoint, 20400000, 41675, 10016
36564, 236420, EntityPoint, 20400000, 41676, 10016
36908, 234343, EntityPoint, 20400000, 41677, 10016
37982, 229835, EntityPoint, 20400000, 41678, 10016
37599, 227259, EntityPoint, 20400000, 41679, 10016
39924, 229575, EntityPoint, 20400000, 41681, 10016
41486, 233364, EntityPoint, 20400000, 41682, 10016
42190, 237422, EntityPoint, 20400000, 41683, 10016
41243, 236957, EntityPoint, 20400000, 41684, 10016
42803, 240587, EntityPoint, 20400000, 41685, 10016
42753, 240590, EntityPoint, 20400003, 41686, 10016
41907, 239248, EntityPoint, 20400003, 41687, 10016
38755, 243300, EntityPoint, 20400003, 41688, 10016
37918, 245387, EntityPoint, 20400003, 41689, 10016
39841, 245081, EntityPoint, 20400003, 41690, 10016
36486, 244009, EntityPoint, 20400003, 41691, 10016
42877, 240842, EntityPoint, 20400006, 41692, 10016
39223, 241039, EntityPoint, 20400006, 41696, 10016
35199, 241042, EntityPoint, 20400001, 41697, 10016
35604, 239870, EntityPoint, 20400001, 41698, 10016
36362, 243904, EntityPoint, 20400001, 41699, 10016
37448, 244084, EntityPoint, 20400004, 41700, 10016
39462, 240957, EntityPoint, 20400001, 41701, 10016
37954, 244979, EntityPoint, 20400005, 41702, 10016
36752, 244077, EntityPoint, 20400005, 41703, 10016
38486, 244458, EntityPoint, 20400005, 41705, 10016
35749, 239888, EntityPoint, 20400005, 41706, 10016
39666, 240955, EntityPoint, 20400005, 41707, 10016
38878, 243304, EntityPoint, 20400005, 41708, 10016
38691, 244462, EntityPoint, 20400005, 41709, 10016
39764, 240946, EntityPoint, 20400005, 41710, 10016
36227, 243843, EntityPoint, 20400005, 41711, 10016
37668, 240812, EntityPoint, 20400008, 41712, 10016
38096, 207756, EntityPoint, 20400000, 41713, 10016
43126, 207430, EntityPoint, 20400000, 41714, 10016
37904, 214389, EntityPoint, 20400000, 41715, 10016
28130, 207638, EntityPoint, 20400000, 41716, 10016
48480, 207968, EntityPoint, 20400000, 41717, 10016
41866, 214272, EntityPoint, 20400000, 41718, 10016
34559, 213997, EntityPoint, 20400000, 41719, 10016
37921, 222026, EntityPoint, 20400000, 41720, 10016
41741, 219015, EntityPoint, 20400000, 41721, 10016
34190, 218925, EntityPoint, 20400000, 41722, 10016
38380, 207697, EntityPoint, 20400003, 41723, 10016
38141, 214127, EntityPoint, 20400003, 41724, 10016
38087, 221669, EntityPoint, 20400003, 41725, 10016
34296, 218739, EntityPoint, 20400003, 41726, 10016
41894, 218682, EntityPoint, 20400003, 41727, 10016
38401, 214031, EntityPoint, 20400006, 41728, 10016
31688, 215879, EntityPoint, 20400006, 41729, 10016
28206, 207849, EntityPoint, 20400006, 41730, 10016
44229, 209926, EntityPoint, 20400006, 41731, 10016
48232, 207789, EntityPoint, 20400006, 41732, 10016
38366, 216064, EntityPoint, 20400005, 41733, 10016
37804, 221424, EntityPoint, 20400005, 41734, 10016
28405, 207548, EntityPoint, 20400005, 41735, 10016
31685, 209796, EntityPoint, 20400005, 41736, 10016
34355, 218577, EntityPoint, 20400005, 41737, 10016
48336, 207494, EntityPoint, 20400005, 41738, 10016
43307, 207191, EntityPoint, 20400005, 41739, 10016
38209, 210730, EntityPoint, 20400005, 41740, 10016
38605, 207717, EntityPoint, 20400005, 41751, 10016
31896, 209493, EntityPoint, 20400005, 41752, 10016
38184, 213991, EntityPoint, 20400005, 41753, 10016
38167, 221437, EntityPoint, 20400005, 41754, 10016
34316, 222632, EntityPoint, 20400005, 41755, 10016
44384, 209701, EntityPoint, 20400005, 41757, 10016
44383, 215758, EntityPoint, 20400008, 41758, 10016
38035, 218773, EntityPoint, 20400008, 41759, 10016
34752, 210307, EntityPoint, 20400008, 41760, 10016
41622, 210510, EntityPoint, 20400008, 41761, 10016
32663, 204740, EntityPoint, 20400001, 41762, 10016
38151, 204970, EntityPoint, 20400001, 41763, 10016
43907, 204800, EntityPoint, 20400001, 41764, 10016
48401, 207363, EntityPoint, 20400001, 41765, 10016
28322, 207315, EntityPoint, 20400001, 41766, 10016
34999, 210228, EntityPoint, 20400004, 41767, 10016
41858, 210287, EntityPoint, 20400004, 41768, 10016
38061, 215830, EntityPoint, 20400004, 41769, 10016
38421, 210576, EntityPoint, 20400001, 41770, 10016
39286, 181880, EntityPoint, 20400000, 41771, 10016
39246, 192036, EntityPoint, 20400000, 41772, 10016
39498, 171484, EntityPoint, 20400000, 41773, 10016
39741, 155115, EntityPoint, 20400000, 41774, 10016
39453, 162819, EntityPoint, 20400000, 41775, 10016
39520, 171339, EntityPoint, 20400003, 41776, 10016
39382, 178048, EntityPoint, 20400003, 41777, 10016
39748, 164854, EntityPoint, 20400003, 41778, 10016
42770, 165835, EntityPoint, 20400006, 41779, 10016
42119, 155124, EntityPoint, 20400005, 41780, 10016
39218, 166180, EntityPoint, 20400005, 41782, 10016
39099, 175539, EntityPoint, 20400005, 41784, 10016
39109, 183785, EntityPoint, 20400005, 41785, 10016
39652, 191498, EntityPoint, 20400005, 41786, 10016
45696, 170818, EntityPoint, 20400005, 41787, 10016
39360, 177071, EntityPoint, 20400005, 41788, 10016
39286, 180426, EntityPoint, 20400005, 41789, 10016
46497, 156954, EntityPoint, 20400008, 41790, 10016
39579, 188299, EntityPoint, 20400001, 41791, 10016
40014, 171111, EntityPoint, 20400001, 41792, 10016
39418, 161729, EntityPoint, 20400001, 41794, 10016
39394, 159954, EntityPoint, 20400004, 41795, 10016
36576, 155336, EntityPoint, 20400004, 41796, 10016
40284, 163827, EntityPoint, 20400001, 41797, 10016
19574, 110469, EntityPoint, 20400000, 41798, 10016
19392, 121045, EntityPoint, 20400000, 41799, 10016
0, 0, EntityPoint, 20400000, 41800, 10016
24248, 120890, EntityPoint, 20400000, 41801, 10016
34045, 120324, EntityPoint, 20400000, 41802, 10016
31647, 123546, EntityPoint, 20400000, 41803, 10016
28535, 125669, EntityPoint, 20400000, 41804, 10016
39323, 129475, EntityPoint, 20400000, 41805, 10016
42505, 132693, EntityPoint, 20400000, 41806, 10016
45298, 127763, EntityPoint, 20400000, 41807, 10016
47724, 123502, EntityPoint, 20400000, 41808, 10016
50262, 125735, EntityPoint, 20400000, 41809, 10016
55898, 122315, EntityPoint, 20400000, 41810, 10016
55936, 129365, EntityPoint, 20400000, 41811, 10016
56715, 142486, EntityPoint, 20400000, 41812, 10016
39346, 138258, EntityPoint, 20400000, 41813, 10016
36318, 132468, EntityPoint, 20400000, 41814, 10016
27641, 135261, EntityPoint, 20400000, 41815, 10016
23462, 126224, EntityPoint, 20400000, 41816, 10016
15680, 127165, EntityPoint, 20400000, 41817, 10016
28959, 143756, EntityPoint, 20400000, 41818, 10016
37208, 143332, EntityPoint, 20400000, 41819, 10016
48076, 143224, EntityPoint, 20400000, 41820, 10016
52232, 137449, EntityPoint, 20400000, 41821, 10016
56598, 141998, EntityPoint, 20400000, 41822, 10016
39447, 143590, EntityPoint, 20400003, 41823, 10016
47678, 143985, EntityPoint, 20400003, 41824, 10016
51560, 132700, EntityPoint, 20400003, 41825, 10016
39255, 132237, EntityPoint, 20400003, 41826, 10016
42923, 125738, EntityPoint, 20400003, 41827, 10016
36397, 125766, EntityPoint, 20400003, 41828, 10016
19368, 124263, EntityPoint, 20400003, 41829, 10016
34411, 138049, EntityPoint, 20400003, 41830, 10016
43728, 137910, EntityPoint, 20400003, 41831, 10016
33510, 120673, EntityPoint, 20400003, 41834, 10016
29147, 122953, EntityPoint, 20400006, 41835, 10016
39240, 126847, EntityPoint, 20400006, 41837, 10016
50637, 148506, EntityPoint, 20400006, 41839, 10016
28469, 148396, EntityPoint, 20400006, 41840, 10016
43858, 136084, EntityPoint, 20400006, 41841, 10016
47660, 140272, EntityPoint, 20400006, 41842, 10016
38974, 132460, EntityPoint, 20400006, 41843, 10016
32150, 127912, EntityPoint, 20400006, 41844, 10016
43738, 145205, EntityPoint, 20400001, 41845, 10016
48046, 145369, EntityPoint, 20400001, 41846, 10016
47716, 140428, EntityPoint, 20400001, 41847, 10016
39556, 132172, EntityPoint, 20400001, 41848, 10016
56582, 143319, EntityPoint, 20400001, 41849, 10016
56186, 132197, EntityPoint, 20400001, 41850, 10016
56265, 131202, EntityPoint, 20400001, 41851, 10016
58711, 130948, EntityPoint, 20400001, 41853, 10016
56298, 122430, EntityPoint, 20400001, 41854, 10016
30277, 122430, EntityPoint, 20400001, 41855, 10016
18958, 117205, EntityPoint, 20400001, 41856, 10016
18998, 110928, EntityPoint, 20400001, 41857, 10016
21801, 120979, EntityPoint, 20400004, 41859, 10016
24487, 125861, EntityPoint, 20400004, 41860, 10016
32113, 123810, EntityPoint, 20400004, 41861, 10016
27558, 130875, EntityPoint, 20400004, 41862, 10016
33577, 143078, EntityPoint, 20400004, 41863, 10016
53745, 131453, EntityPoint, 20400004, 41864, 10016
32364, 136351, EntityPoint, 20400001, 41865, 10016
46488, 136293, EntityPoint, 20400001, 41866, 10016
52961, 126753, EntityPoint, 20400001, 41867, 10016
27383, 125994, EntityPoint, 20400001, 41868, 10016
19671, 113647, EntityPoint, 20400005, 41869, 10016
19930, 118900, EntityPoint, 20400005, 41870, 10016
25345, 121314, EntityPoint, 20400005, 41871, 10016
32554, 120444, EntityPoint, 20400005, 41872, 10016
39468, 136806, EntityPoint, 20400005, 41879, 10016
52143, 139013, EntityPoint, 20400005, 41880, 10016
48911, 143730, EntityPoint, 20400005, 41881, 10016
43461, 143561, EntityPoint, 20400005, 41882, 10016
30490, 143148, EntityPoint, 20400005, 41883, 10016
26712, 137834, EntityPoint, 20400000, 41884, 10016
27866, 137944, EntityPoint, 20400005, 41886, 10016
27146, 128622, EntityPoint, 20400005, 41887, 10016
20133, 127277, EntityPoint, 20400005, 41888, 10016
56001, 141724, EntityPoint, 20400005, 41889, 10016
56006, 136184, EntityPoint, 20400005, 41890, 10016
55856, 131280, EntityPoint, 20400005, 41891, 10016
55795, 127159, EntityPoint, 20400005, 41892, 10016
48611, 125845, EntityPoint, 20400005, 41893, 10016
49397, 131821, EntityPoint, 20400005, 41894, 10016
46393, 147165, EntityPoint, 20400005, 41895, 10016
47663, 148431, EntityPoint, 20400005, 41896, 10016
39649, 144725, EntityPoint, 20400005, 41898, 10016
32847, 147878, EntityPoint, 20400005, 41899, 10016
28654, 143356, EntityPoint, 20400005, 41900, 10016
32075, 138254, EntityPoint, 20400005, 41901, 10016
41451, 136442, EntityPoint, 20400005, 41902, 10016
45086, 138445, EntityPoint, 20400005, 41903, 10016
56120, 144072, EntityPoint, 20400005, 41904, 10016
56264, 134258, EntityPoint, 20400005, 41905, 10016
62197, 130412, EntityPoint, 20400005, 41906, 10016
66135, 123955, EntityPoint, 20400005, 41907, 10016
73039, 124159, EntityPoint, 20400005, 41908, 10016
74055, 126942, EntityPoint, 20400005, 41909, 10016
47040, 117394, EntityPoint, 20400008, 41912, 10016
56101, 127081, EntityPoint, 20400008, 41913, 10016
78892, 148683, EntityPoint, 20400000, 41914, 10016
82577, 149508, EntityPoint, 20400000, 41915, 10016
79666, 152948, EntityPoint, 20400000, 41916, 10016
84312, 142422, EntityPoint, 20400000, 41920, 10016
72656, 143361, EntityPoint, 20400000, 41921, 10016
80576, 141177, EntityPoint, 20400000, 41922, 10016
79820, 140710, EntityPoint, 20400000, 41923, 10016
81069, 138608, EntityPoint, 20400003, 41924, 10016
79278, 148571, EntityPoint, 20400003, 41925, 10016
78287, 152315, EntityPoint, 20400003, 41926, 10016
82651, 148633, EntityPoint, 20400003, 41927, 10016
74198, 151623, EntityPoint, 20400003, 41928, 10016
72749, 142235, EntityPoint, 20400003, 41929, 10016
76442, 152946, EntityPoint, 20400003, 41930, 10016
81032, 155188, EntityPoint, 20400006, 41931, 10016
79693, 153162, EntityPoint, 20400006, 41932, 10016
84318, 149013, EntityPoint, 20400006, 41933, 10016
76517, 152987, EntityPoint, 20400005, 41934, 10016
74247, 152348, EntityPoint, 20400005, 41935, 10016
74703, 148176, EntityPoint, 20400005, 41936, 10016
77619, 141824, EntityPoint, 20400005, 41937, 10016
81999, 141030, EntityPoint, 20400005, 41938, 10016
84261, 145181, EntityPoint, 20400005, 41939, 10016
81782, 146313, EntityPoint, 20400005, 41940, 10016
74360, 140757, EntityPoint, 20400005, 41941, 10016
69348, 154633, EntityPoint, 20400005, 41942, 10016
70194, 155693, EntityPoint, 20400005, 41943, 10016
72185, 152959, EntityPoint, 20400005, 41944, 10016
76651, 154962, EntityPoint, 20400005, 41945, 10016
75701, 153809, EntityPoint, 20400005, 41946, 10016
75857, 154485, EntityPoint, 20400005, 41947, 10016
76079, 148233, EntityPoint, 20400005, 41948, 10016
79016, 150467, EntityPoint, 20400001, 41953, 10016
74554, 150161, EntityPoint, 20400001, 41954, 10016
77988, 143402, EntityPoint, 20400001, 41955, 10016
82961, 144297, EntityPoint, 20400001, 41956, 10016
82980, 149945, EntityPoint, 20400001, 41957, 10016
72727, 148633, EntityPoint, 20400004, 41958, 10016
77936, 144143, EntityPoint, 20400004, 41959, 10016
77182, 149789, EntityPoint, 20400004, 41960, 10016
70617, 153528, EntityPoint, 20400001, 41961, 10016
90329, 146566, EntityPoint, 20400000, 41962, 10016
90306, 148255, EntityPoint, 20400000, 41963, 10016
90492, 152356, EntityPoint, 20400000, 41964, 10016
103183, 150836, EntityPoint, 20400000, 41966, 10016
103823, 148245, EntityPoint, 20400000, 41967, 10016
102583, 146762, EntityPoint, 20400000, 41968, 10016
97102, 149642, EntityPoint, 20400000, 41969, 10016
97144, 153719, EntityPoint, 20400000, 41970, 10016
97004, 147492, EntityPoint, 20400000, 41971, 10016
73943, 146925, EntityPoint, 20400008, 41973, 10016
77385, 153010, EntityPoint, 20400008, 41974, 10016
77799, 153193, EntityPoint, 20400008, 41975, 10016
100405, 152568, EntityPoint, 20400000, 41976, 10016
94304, 146234, EntityPoint, 20400000, 41977, 10016
100353, 147091, EntityPoint, 20400000, 41978, 10016
99308, 145772, EntityPoint, 20400000, 41979, 10016
92107, 152493, EntityPoint, 20400003, 41980, 10016
93722, 154169, EntityPoint, 20400003, 41981, 10016
99731, 154517, EntityPoint, 20400003, 41982, 10016
99079, 155723, EntityPoint, 20400003, 41983, 10016
100802, 150319, EntityPoint, 20400003, 41984, 10016
103695, 146262, EntityPoint, 20400003, 41985, 10016
92577, 152074, EntityPoint, 20400003, 41986, 10016
93650, 147241, EntityPoint, 20400003, 41987, 10016
93572, 153035, EntityPoint, 20400006, 41988, 10016
93141, 150322, EntityPoint, 20400006, 41989, 10016
99915, 152039, EntityPoint, 20400006, 41990, 10016
90674, 150363, EntityPoint, 20400005, 41991, 10016
90359, 152506, EntityPoint, 20400005, 41992, 10016
90239, 154261, EntityPoint, 20400005, 41993, 10016
93221, 151982, EntityPoint, 20400005, 41994, 10016
96883, 153583, EntityPoint, 20400005, 41995, 10016
100690, 154224, EntityPoint, 20400005, 41996, 10016
100421, 153748, EntityPoint, 20400005, 41999, 10016
100573, 154904, EntityPoint, 20400005, 42000, 10016
103853, 154401, EntityPoint, 20400005, 42001, 10016
103896, 151960, EntityPoint, 20400005, 42002, 10016
102584, 150819, EntityPoint, 20400005, 42003, 10016
101161, 148852, EntityPoint, 20400005, 42005, 10016
100671, 146433, EntityPoint, 20400005, 42006, 10016
92048, 147538, EntityPoint, 20400005, 42007, 10016
97046, 151543, EntityPoint, 20400005, 42008, 10016
93674, 153142, EntityPoint, 20400005, 42009, 10016
80500, 154713, EntityPoint, 20400005, 42010, 10016
78806, 152338, EntityPoint, 20400005, 42011, 10016
