houseId,v2,size,x,y,z,v7,v8,v9,v10,v11,v12,v13,fee,v15,name,v17,community,des,v20,v21,v22,v23,
127,10002,2,62972.47266,89431.89063,1748.414063,6,6,208800,172800,2000000,0,2,200000,1, 东越·华府№41, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。,0,0,1000203, [], 
128,10002,2,52147.12109,68347.84375,2626,2,6,208800,172800,2000000,0,2,200000,1, 东越·华府№42, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。,0,0,1000203, [], 
129,10002,2,55843.93359,70208.07031,2626,0,6,208800,172800,2000000,0,2,200000,1, 东越·华府№43, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。,0,0,1000203, [], 
130,10002,3,46289.40234,71204.92188,3851.520264,4,6,208800,172800,5000000,0,3,500000,1, 东越·豪门№16, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。\n【风水推荐】桃之夭夭格，情之一字，三千弱水，此心不变。,0,0,1000203, [], 
131,10002,2,47074.18359,66509.42188,3851,4,6,208800,172800,2000000,0,2,200000,1, 东越·华府№44, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。,0,0,1000203, [], 
132,10002,2,42973.58984,63447.32031,3851,2,6,208800,172800,2000000,0,2,200000,1, 东越·华府№45, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。,0,0,1000203, [], 
133,10002,2,37772.16797,69028.09375,3880,2,6,208800,172800,2000000,0,2,200000,1, 东越·华府№46, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。,0,0,1000203, [], 
134,10002,1,35467.37891,72412.80469,3865.359863,0,6,208800,172800,500000,0,1,80000,1, 东越·良宅№32, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。,0,0,1000203, [], 
135,10002,1,35569.08203,74831.39063,3865.359863,0,6,208800,172800,500000,0,1,80000,1, 东越·良宅№33, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。,0,0,1000203, [], 
136,10002,3,36444.42188,78748.59375,3865.359863,0,6,208800,172800,5000000,0,3,500000,1, 东越·豪门№17, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。\n【风水推荐】绿树红花，配偶有帮家之运，一发冲天。,0,0,1000203, [], 
137,10002,3,44825.44922,79011.17188,3865.359863,4,6,208800,172800,5000000,0,3,500000,1, 东越·豪门№18, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。\n【风水推荐】桃木之格，主子孙满堂。,0,0,1000203, [], 
138,10002,2,37759.98438,86752.40625,4948,2,6,208800,172800,2000000,0,2,200000,1, 东越·华府№47, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。,0,0,1000203, [], 
139,10002,1,34600.51563,89588.24219,4948,0,6,208800,172800,500000,0,1,80000,1, 东越·良宅№34, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。,0,0,1000203, [], 
140,10002,2,35233.47656,93177.17188,4948,0,6,208800,172800,2000000,0,2,200000,1, 东越·华府№48, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。,0,0,1000203, [], 
141,10002,1,34107.85156,96133.86719,4948,0,6,208800,172800,500000,0,1,80000,1, 东越·良宅№35, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。,0,0,1000203, [], 
142,10002,3,44612.92188,88068.92188,4948,4,6,208800,172800,5000000,0,3,500000,1, 东越·豪门№19, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。\n【风水推荐】桃心之格，主一发即中，一生忠情。,0,0,1000203, [], 
143,10002,3,44811.53125,94140.17188,4948,4,6,208800,172800,5000000,0,3,500000,1, 东越·豪门№20, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。\n【风水推荐】星花逢吉，行走江湖，双剑合璧，侠侣闻名。,0,0,1000203, [], 
144,10002,2,45467.1875,98729.35156,4947.415039,2,6,208800,172800,2000000,0,2,200000,1, 东越·华府№49, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。,0,0,1000203, [], 
145,10002,1,40190.06641,98753.0625,4948,0,6,208800,172800,500000,0,1,80000,1, 东越·良宅№36, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。,0,0,1000203, [], 
146,10002,2,40734.39063,102246.5234,4948,0,6,208800,172800,2000000,0,2,200000,1, 东越·华府№50, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。,0,0,1000203, [], 
147,10002,3,34790.34766,103230.2344,5682,6,6,208800,172800,5000000,0,3,500000,1, 东越·豪门№21, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。\n【风水推荐】双林照花，主伴侣吉运。,0,0,1000203, [], 
148,10002,1,43753.23828,104744.0391,4948,6,6,208800,172800,500000,0,1,80000,1, 东越·良宅№37, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。,0,0,1000203, [], 
149,10002,1,46168.32813,104724.0156,4948,6,6,208800,172800,500000,0,1,80000,1, 东越·良宅№38, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。,0,0,1000203, [], 
150,10002,3,57088.51953,105004.9766,3000,2,6,208800,172800,5000000,0,3,500000,1, 东越·豪门№22, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。\n【风水推荐】花潮烂漫，主早生贵子，妻贤子孝。,0,0,1000203, [], 
151,10002,2,50584.48828,107792.625,3000,0,6,208800,172800,2000000,0,2,200000,1, 东越·华府№51, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。,0,0,1000203, [], 
152,10002,2,47107.0625,109290.1406,3000,2,6,208800,172800,2000000,0,2,200000,1, 东越·华府№52, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。,0,0,1000203, [], 
153,10002,1,43893.75781,109041.0547,3000,2,6,208800,172800,500000,0,1,80000,1, 东越·良宅№39, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。,0,0,1000203, [], 
154,10002,3,40070.83203,111940.6094,3000,0,6,208800,172800,5000000,0,3,500000,1, 东越·豪门№23, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。\n【风水推荐】小桃林，耽佳句。主文思泉涌，尤其适合文士乐伶购买。,0,0,1000203, [], 
155,10002,2,48319.05469,115377.4766,3000,6,6,208800,172800,2000000,0,2,200000,1, 东越·华府№53, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。,0,0,1000203, [], 
156,10002,3,54031.16406,117986.4375,3000,6,6,208800,172800,5000000,0,3,500000,1, 东越·豪门№24, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。\n【风水推荐】左林右花，主财色兼收。,0,0,1000203, [], 
157,10002,2,58772.65625,114205.4375,3000,4,6,208800,172800,2000000,0,2,200000,1, 东越·华府№54, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。,0,0,1000203, [], 
158,10002,2,60001.83984,110415.5703,3000,4,6,208800,172800,2000000,0,2,200000,1, 东越·华府№55, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。,0,0,1000203, [], 
159,10002,1,42264.72266,116829.6797,3583.000244,2,6,208800,172800,500000,0,1,80000,1, 东越·良宅№40, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。,0,0,1000203, [], 
160,10002,2,38627.5,119349.0859,3583.000244,0,6,208800,172800,2000000,0,2,200000,1, 东越·华府№56, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。,0,0,1000203, [], 
161,10002,2,31757.42188,156136.1563,1843.000122,0,6,208800,172800,2000000,0,2,200000,1, 东越·华府№57, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。,0,0,1000204, [], 
162,10002,3,47703.66016,124058.125,3583.000244,6,6,208800,172800,5000000,0,3,500000,1, 东越·豪门№25, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。\n【风水推荐】此宅有爱情事业双丰收之征兆。,0,0,1000203, [], 
163,10002,3,42001.38281,126463.1016,3583.000244,6,6,208800,172800,5000000,0,3,500000,1, 东越·豪门№26, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。\n【风水推荐】情海泛舟，通行无忧。此宅主进退自如。,0,0,1000203, [], 
164,10002,1,49483.45703,119229.2656,3583.000244,4,6,208800,172800,500000,0,1,80000,1, 东越·良宅№41, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。,0,0,1000203, [], 
165,10002,1,55935.5625,92241.94531,2627.003906,4,6,208800,172800,500000,0,1,80000,1, 东越·良宅№42, , DY_05, 花海的这头，是天香谷之私密禁地。花海的那头，便是梁知音破天荒同意开发出来的一小块宅基地。与天香比邻而居不再是梦想，而是花海中实实在在的馥郁。,0,0,1000203, [], 
166,10002,3,39768.82422,157299.2813,1843.400024,4,6,208800,172800,5000000,0,3,500000,1, 东越·豪门№27, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。\n【风水推荐】桃花逢水，花开在即。购此宅者，三月之内必得佳人。,0,0,1000204, [], 
167,10002,3,40824.28906,149001.2188,1843.000122,2,6,208800,172800,5000000,0,3,500000,1, 东越·豪门№28, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。\n【风水推荐】临渊羡鱼，不如退而结网。购此宅者可得梦中之人。,0,0,1000204, [], 
168,10002,3,34975.59766,148335.7344,1843.000122,2,6,208800,172800,5000000,0,3,500000,1, 东越·豪门№29, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。\n【风水推荐】此宅沉稳灵动兼备，情，名，利，益，必有一者可大圆满。,0,0,1000204, [], 
169,10002,1,43428.89453,153299.1406,1840.125,4,6,208800,172800,500000,0,1,80000,1, 东越·良宅№43, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。,0,0,1000204, [], 
170,10002,3,27552.80859,148456.75,2810,4,6,208800,172800,5000000,0,3,500000,1, 东越·豪门№30, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。\n【风水推荐】此宅主一见钟情。,0,0,1000204, [], 
171,10002,3,20929.28125,144001.7188,2810,2,6,208800,172800,5000000,0,3,500000,1, 东越·豪门№31, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。\n【风水推荐】初心格，此宅主与初恋情人复合。,0,0,1000204, [], 
172,10002,3,17063.80859,150948.4375,2810,0,6,208800,172800,5000000,0,3,500000,1, 东越·豪门№32, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。\n【风水推荐】君之情人挚友，俱愿为君付出，无怨无尤。,0,0,1000204, [], 
173,10002,3,19447.69531,156998.3594,2810,0,6,208800,172800,5000000,0,3,500000,1, 东越·豪门№33, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。\n【风水推荐】此宅主游刃有余、心想梦成。,0,0,1000204, [], 
174,10002,2,26466.30859,155509.6406,2810,4,6,208800,172800,2000000,0,2,200000,1, 东越·华府№58, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。,0,0,1000204, [], 
175,10002,1,15817.54102,161035.5,2810,0,6,208800,172800,500000,0,1,80000,1, 东越·良宅№44, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。,0,0,1000204, [], 
176,10002,1,21213.33594,162764.1563,2810,6,6,208800,172800,500000,0,1,80000,1, 东越·良宅№45, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。,0,0,1000204, [], 
177,10002,1,23859.07227,161617.3906,2810,6,6,208800,172800,500000,0,1,80000,1, 东越·良宅№46, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。,0,0,1000204, [], 
178,10002,2,25908.23047,166793.6875,1843.813477,0,6,208800,172800,2000000,0,2,200000,1, 东越·华府№59, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。,0,0,1000204, [], 
179,10002,3,29315.21289,161791.5781,1844.000122,0,6,208800,172800,5000000,0,3,500000,1, 东越·豪门№34, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。\n【风水推荐】芳林格。心怀明月，必得天长地久，相携白首。,0,0,1000204, [], 
180,10002,3,36606.95313,166703.875,1843.000122,6,6,208800,172800,5000000,0,3,500000,1, 东越·豪门№35, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。\n【风水推荐】怀珍格，主占尽天下好东西。,0,0,1000204, [], 
181,10002,2,39907.96875,162258.0313,1843.000122,4,6,208800,172800,2000000,0,2,200000,1, 东越·华府№60, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。,0,0,1000204, [], 
182,10002,2,30387.32031,169142.1719,1843.000122,6,6,208800,172800,2000000,0,2,200000,1, 东越·华府№61, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。,0,0,1000204, [], 
183,10002,2,13223.24023,165066.0469,2810,0,6,208800,172800,2000000,0,2,200000,1, 东越·华府№62, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。,0,0,1000204, [], 
184,10002,2,20439.56445,165934.8125,2810,4,6,208800,172800,2000000,0,2,200000,1, 东越·华府№63, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。,0,0,1000204, [], 
185,10002,3,38186.19922,180464.0313,923,0,6,208800,172800,5000000,0,3,500000,1, 东越·豪门№36, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。\n【风水推荐】孤花临水，主一心一意，举案齐眉。,0,0,1000204, [], 
186,10002,2,44605.25391,177555.8594,923,2,6,208800,172800,2000000,0,2,200000,1, 东越·华府№64, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。,0,0,1000204, [], 
187,10002,2,42631.74219,184711.5781,923,6,6,208800,172800,2000000,0,2,200000,1, 东越·华府№65, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。,0,0,1000204, [], 
188,10002,3,48077.10938,184377.125,923,6,6,208800,172800,5000000,0,3,500000,1, 东越·豪门№37, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。\n【风水推荐】孤花临水，主一心一意，举案齐眉。,0,0,1000204, [], 
189,10002,2,53196.54297,180829.8438,923,4,6,208800,172800,2000000,0,2,200000,1, 东越·华府№66, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。,0,0,1000204, [], 
190,10002,2,49572.54297,168423.1094,822.000061,0,6,208800,172800,2000000,0,2,200000,1, 东越·华府№67, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。,0,0,1000204, [], 
191,10002,3,56121.85156,167183.7344,822.000061,6,6,208800,172800,5000000,0,3,500000,1, 东越·豪门№38, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。\n【风水推荐】秀宅如此，主人必以美色倾城，翻云覆雨，随心而动。,0,0,1000204, [], 
192,10002,2,17752.11133,176942.2813,4902,4,6,208800,172800,2000000,0,2,200000,1, 东越·华府№68, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。,0,0,1000204, [], 
193,10002,2,13828.50391,183327.4219,4902,0,6,208800,172800,2000000,0,2,200000,1, 东越·华府№69, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。,0,0,1000204, [], 
194,10002,2,14534.12598,187284.875,4902,0,6,208800,172800,2000000,0,2,200000,1, 东越·华府№70, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。,0,0,1000204, [], 
195,10002,1,20641.79688,199902.6875,4886,2,6,208800,172800,500000,0,1,80000,1, 东越·良宅№47, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。,0,0,1000204, [], 
196,10002,2,23699.89844,200366.125,4886,2,6,208800,172800,2000000,0,2,200000,1, 东越·华府№71, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。,0,0,1000204, [], 
197,10002,3,22396.82227,208366.5469,4886,6,6,208800,172800,5000000,0,3,500000,1, 东越·豪门№39, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。\n【风水推荐】五子登科格，主家宅兴旺，万事大吉。,0,0,1000204, [], 
198,10002,3,29011.96094,211623.1406,4886,6,6,208800,172800,5000000,0,3,500000,1, 东越·豪门№40, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。\n【风水推荐】五子登科格，主家宅兴旺，万事大吉。,0,0,1000204, [], 
199,10002,2,32884.21484,206644.4375,4886,4,6,208800,172800,2000000,0,2,200000,1, 东越·华府№72, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。,0,0,1000204, [], 
200,10002,2,29657.55273,202986.4219,4886,4,6,208800,172800,2000000,0,2,200000,1, 东越·华府№73, , DY_06, 桃之夭夭，灼灼其华。东越风水至美之处，便是天香谷。东湖揽天香至美胜景，面朝白鹭之洲，背靠千年桃林，大美无言，乃家宅中之绝世芳华。,0,0,1000204, [], 
1,10003,1,223266.6563,206087.6094,3564.486572,4,6,1418400,172800,500000,0,1,80000,1, 荆湖·良宅№01, , HX_03, 荆湖之美有十分，七分皆在玉镜湖。住在玉镜湖畔，对面便是鳞次栉比的水陆洲大营，南面则是丐帮总舵，实在是又安全、又舒心。,0,0,1000303, [1016$$ 1017$$ 1017$$ 1017$$ 1017$$ 1017$$ 1017$$ 1017$$ 1018], 
2,10003,1,220629.25,206087.6094,3561.942627,0,6,1418400,172800,500000,0,1,80000,1, 荆湖·良宅№02, , HX_03, 荆湖之美有十分，七分皆在玉镜湖。住在玉镜湖畔，对面便是鳞次栉比的水陆洲大营，南面则是丐帮总舵，实在是又安全、又舒心。,0,0,1000303, [], 
3,10003,1,222443.3125,209914.125,3560.851074,0,6,1418400,172800,500000,0,1,80000,1, 荆湖·良宅№03, , HX_03, 荆湖之美有十分，七分皆在玉镜湖。住在玉镜湖畔，对面便是鳞次栉比的水陆洲大营，南面则是丐帮总舵，实在是又安全、又舒心。,0,0,1000303, [], 
4,10003,3,220879.6563,201723.8594,3552.920654,0,6,1418400,172800,5000000,0,3,500000,1, 荆湖·豪门№01, , HX_03, 荆湖之美有十分，七分皆在玉镜湖。住在玉镜湖畔，对面便是鳞次栉比的水陆洲大营，南面则是丐帮总舵，实在是又安全、又舒心。\n【风水推荐】沼泽之上立足，唯有强者为之。,0,0,1000303, [], 
5,10003,3,218068.4219,218228.5313,3576,6,6,1418400,172800,5000000,0,3,500000,1, 荆湖·豪门№02, , HX_03, 荆湖之美有十分，七分皆在玉镜湖。住在玉镜湖畔，对面便是鳞次栉比的水陆洲大营，南面则是丐帮总舵，实在是又安全、又舒心。\n【风水推荐】双星拱卫大宅，独占风流。,0,0,1000303, [], 
6,10003,1,222007.9063,219462.7969,3552.485596,4,6,1418400,172800,500000,0,1,80000,1, 荆湖·良宅№04, , HX_03, 荆湖之美有十分，七分皆在玉镜湖。住在玉镜湖畔，对面便是鳞次栉比的水陆洲大营，南面则是丐帮总舵，实在是又安全、又舒心。,0,0,1000303, [], 
8,10003,2,218538.2188,213632.1563,3573.212158,2,6,1418400,172800,2000000,0,2,200000,1, 荆湖·华府№01, , HX_03, 荆湖之美有十分，七分皆在玉镜湖。住在玉镜湖畔，对面便是鳞次栉比的水陆洲大营，南面则是丐帮总舵，实在是又安全、又舒心。,0,0,1000303, [], 
9,10003,1,221879.75,197526.375,3578.944336,2,6,1418400,172800,500000,0,1,80000,1, 荆湖·良宅№05, , HX_03, 荆湖之美有十分，七分皆在玉镜湖。住在玉镜湖畔，对面便是鳞次栉比的水陆洲大营，南面则是丐帮总舵，实在是又安全、又舒心。,0,0,1000303, [], 
10,10003,2,249945,191369.25,3579.501709,2,6,1418400,172800,2000000,0,2,200000,1, 荆湖·华府№02, , HX_03, 荆湖之美有十分，七分皆在玉镜湖。住在玉镜湖畔，对面便是鳞次栉比的水陆洲大营，南面则是丐帮总舵，实在是又安全、又舒心。,0,0,1000303, [], 
