
395, 乖乖，等你长大的时候。, 1, 1, , , , , 
396, 下辈子，也许？, 1, 0, , , , , 
397, 那也是因为你很乖、很努力呀。, 1, 2, , , , , 
398, 没事，好好练习吧。, 1, 1, , , , , 
399, 我只是随手而已。, 1, 0, , , , , 
400, 无论你成为什么样的人，都是我最珍贵的小师妹呀。, 1, 2, , , , , 
401, 只要好好练习，就一定有机会和他们一样闪光的。, 1, 1, , , , , 
402, 你还差得远，要继续努力才行。, 1, 0, , , , , 
403, 想象你学成之后我们一起战斗的场面，忽然很期待呢。, 1, 2, , , , , 
404, 咱们师尊，是厉害又温柔的人呢。, 1, 1, , , , , 
405, 赶紧去练习啊。, 1, 0, , , , , 
406, 记得完成门派游历，才算是真正的出师哦。, 1, 2, , , , , 
407, 把事情原原本本告诉我！我不想你遇到危险……, 1, 2, , , , , 
408, 真的吗？行走江湖会遇到很多人，你要用心学习。, 1, 1, , , , , 
409, 变强了吗？那太好了。, 1, 0, , , , , 
410, 真的吗？对你温柔的人，我也很想认识。, 1, 2, , , , , 
411, 哈哈，看来我要对你更温柔一些才行了。, 1, 1, , , , , 
412, 对你温柔？他有何居心？, 1, 0, , , , , 
413, 我陪着你吧。你心情好的时候，我们再聊。, 1, 2, , , , , 
414, 那你先好好休息吧。, 1, 1, , , , , 
415, 小小年纪，能有什么事情让心情不好？, 1, 0, , , , , 
416, 好与坏，不在于立场，而在于选择。你可能明白？, 1, 2, , , , , 
417, 我想更多的是无奈的人吧。, 1, 1, , , , , 
418, 哪有这么容易分辨的。, 1, 0, , , , , 
419, 要学习她们的侠骨柔肠。, 1, 2, , , , , 
420, 比我还温柔么？, 1, 1, , , , , 
421, 是吗。, 1, 0, , , , , 
422, 要学习她们的侠骨柔肠。, 1, 2, , , , , 
423, 比我还温柔么？, 1, 1, , , , , 
424, 是吗。, 1, 0, , , , , 
425, 好与坏，不在于立场，而在于选择。你可能明白？, 1, 2, , , , , 
426, 我想更多的是无奈的人吧。, 1, 1, , , , , 
427, 哪有这么容易分辨的。, 1, 0, , , , , 
428, 要学习她们的侠骨柔肠。, 1, 2, , , , , 
429, 比我还温柔么？, 1, 1, , , , , 
430, 是吗。, 1, 0, , , , , 
431, 完全没有。保护你是我的责任。, 1, 2, , , , , 
432, 这点小事，哪来的麻烦。, 1, 1, , , , , 
433, 下次小心点。, 1, 0, , , , , 
434, 没关系，是敌我替你挡，是友我们便好好招待。, 1, 2, , , , , 
435, 那就来呗，你也该有自己的朋友了。, 1, 1, , , , , 
436, 不要乱邀请人来家里啊。, 1, 0, , , , , 
437, 完全没有。保护你是我的责任。, 1, 2, , , , , 
438, 这点小事，哪来的麻烦。, 1, 1, , , , , 
439, 下次小心点。, 1, 0, , , , , 
440, 没关系，是敌我替你挡，是友我们便好好招待。, 1, 2, , , , , 
441, 那就来呗，你也该有自己的朋友了。, 1, 1, , , , , 
442, 不要乱邀请人来家里啊。, 1, 0, , , , , 
443, 能令你疑惑的诗一定别有缘故。我们约个时间，好好倾谈。, 1, 2, , , , , 
444, 自然可以。随时来找我吧。, 1, 1, , , , , 
445, 怎么学了那么久，连诗句都看不懂啊……, 1, 0, , , , , 
446, 可以。我会尽我所能，全力以赴。, 1, 2, , , , , 
447, 这取决于是什么人，有多少线索。, 1, 1, , , , , 
448, 你长大了，该自己去调查。, 1, 0, , , , , 
449, 你每日都在进步之中，不必多想。, 1, 2, , , , , 
450, 天外有天，人外有人。, 1, 1, , , , , 
451, 是啊，你也知道啊？, 1, 0, , , , , 
452, 只要遵循本心去做，便无所谓对错。, 1, 2, , , , , 
453, 事情既已发生，便不必多想了。, 1, 1, , , , , 
454, 什么事，你竟擅自处理？, 1, 0, , , , , 
455, 你每日都在进步之中，不必多想。, 1, 2, , , , , 
456, 天外有天，人外有人。, 1, 1, , , , , 
457, 是啊，你也知道啊？, 1, 0, , , , , 
458, 你开心吗？开心即可。, 1, 2, , , , , 
459, 这取决于究竟是什么事。, 1, 1, , , , , 
460, 都多大了，还任性？, 1, 0, , , , , 
461, 我不认识，但我想你说给我听，关于那个少年的故事。, 1, 2, , , , , 
462, 奇怪的少女倒有一个，就是你呀。, 1, 1, , , , , 
463, 我不认识什么少年……, 1, 0, , , , , 
464, 你真心想要的东西，一定可以得到。, 1, 2, , , , , 
465, 要看对方是什么人。, 1, 1, , , , , 
466, 你又乱花钱了？？, 1, 0, , , , , 
467, 只要你做了，经历了，就是有用的。, 1, 2, , , , , 
468, 没关系，开心就好。, 1, 1, , , , , 
469, 以后别做了。, 1, 0, , , , , 
470, 只要你做了，经历了，就是有用的。, 1, 2, , , , , 
471, 没关系，开心就好。, 1, 1, , , , , 
472, 以后别做了。, 1, 0, , , , , 
473, 只要你做了，经历了，就是有用的。, 1, 2, , , , , 
474, 没关系，开心就好。, 1, 1, , , , , 
475, 以后别做了。, 1, 0, , , , , 
476, 只要你做了，经历了，就是有用的。, 1, 2, , , , , 
477, 没关系，开心就好。, 1, 1, , , , , 
478, 以后别做了。, 1, 0, , , , , 
479, 只要你做了，经历了，就是有用的。, 1, 2, , , , , 
480, 没关系，开心就好。, 1, 1, , , , , 
481, 以后别做了。, 1, 0, , , , , 
482, 不准也没关系，我会帮你实现。, 1, 2, , , , , 
483, 信则灵，不信则不灵。, 1, 1, , , , , 
484, 都是迷信。, 1, 0, , , , , 
485, 你是你，其他人怎么想不必在意。, 1, 2, , , , , 
486, 小孩子有什么不好？无忧无虑的。, 1, 1, , , , , 
487, 你本来就是。, 1, 0, , , , , 
488, 学武可以保护自己，也能保护你想要保护的人。, 1, 2, , , , , 
489, 至少可以强身健体，怎么能说没用呢？, 1, 1, , , , , 
490, 学不好，就没用咯。, 1, 0, , , , , 
491, 钱够花么？不够了跟我说。, 1, 2, , , , , 
492, 开心就好呀。, 1, 1, , , , , 
493, 少跟生意人来往。, 1, 0, , , , , 
494, 小孩子不许喝酒！, 1, 2, , , , , 
495, ……小饮怡情，酗酒伤身。, 1, 1, , , , , 
496, 厉害了。, 1, 0, , , , , 
497, 我遇见了你，便会一直照顾你，教导你。, 1, 2, , , , , 
498, 这就是人和人之间的羁绊吧。, 1, 1, , , , , 
499, 你最近有很多感慨啊。, 1, 0, , , , , 
500, 愿师妹能行遍天涯。, 1, 2, , , , , 
501, 此等风流雅事，闻之甚好。, 1, 1, , , , , 
502, 注意安全，莫再轻易理会搭讪之人。\n, 1, 0, , , , , 
503, 此心既在，天涯不负。, 1, 2, , , , , 
504, 师妹能得佳友如此，甚好。, 1, 1, , , , , 
505, 语迟口齿不便，你二人交流你怕得费些心思。\n, 1, 0, , , , , 
506, 师妹若愿，可常去探望拜访。, 1, 2, , , , , 
507, 他终是为唐门而战的唐门，内心不会孤独。, 1, 1, , , , , 
508, 人犯错便要承担后果，这是前辈自己的选择。, 1, 0, , , , , 
509, 旧闻令人神往，但你务必放眼当下珍重自身。\n, 1, 2, , , , , 
510, 听你所说确实胆战心惊，好在已是过去。, 1, 1, , , , , 
511, 董氏败露，令此物消弭，却也不知是福是祸。, 1, 0, , , , , 
512, 愿师姐之毒早日消除，终有情人能成眷属。, 1, 2, , , , , 
513, 听祭师所述确为奇毒，你可要小心行事。, 1, 1, , , , , 
514, 所查之事尚无眉目，你却有闲心在此旁事。, 1, 0, , , , , 
515, 师妹万事小心， 我定当护你周全。, 1, 2, , , , , 
516, 此后行事且要万般小心，莫要遭此人暗算。, 1, 1, , , , , 
517, 这般危险叶盟主怎交予你孤身探查，欠妥！, 1, 0, , , , , 
518, 我即刻为你疗伤，待你伤愈同你继续探查。, 1, 2, , , , , 
519, 师妹宽心， 我此间事了，便赶来为你分忧。, 1, 1, , , , , 
520, 师妹初入江湖资历尚浅，莫要勉力行事。, 1, 0, , , , , 
521, 师妹且宽心，你我一同调查想必事半功倍。, 1, 2, , , , , 
522, 师妹妙思，我即刻去信绝智轩调查此事。, 1, 1, , , , , 
523, 这异物诡怖，你轻易取来当真不知福祸。, 1, 0, , , , , 
524, 看来背后错综复杂，我护你探查，莫要逞强。, 1, 2, , , , , 
525, 你可有受到波及损伤？莫要勉力行事。, 1, 1, , , , , 
526, 及早脱身为佳，莫要勉强。, 1, 0, , , , , 
527, 师妹得前人遗志却不免怀璧其罪，令人忧虑。, 1, 2, , , , , 
528, 此后行事且要万般小心，莫要遭此人暗算。, 1, 1, , , , , 
529, 尽早抽身，莫要深入。, 1, 0, , , , , 
530, 此间事忙，未能与你一同拜访，实乃憾事。, 1, 2, , , , , 
531, 饮醉花间，更有师姐相陪闻道品月，实是雅事。, 1, 1, , , , , 
532, 你年纪尚小，在同辈中已是佼佼，不必攀比。, 1, 0, , , , , 
533, 想必师妹此番琴艺长进不少，可愿奏与我听？, 1, 2, , , , , 
534, 听你所闻，良辰美景尽付瑶琴，风雅至极。, 1, 1, , , , , 
535, 师姐琴艺卓绝，你自当多与她学习。, 1, 0, , , , , 
536, 此花环极衬你，我要去信多谢莫师姐美意。, 1, 2, , , , , 
537, 知你开心，便是此行最好之事。, 1, 1, , , , , 
538, 旅途劳累，花香可稍解劳困。, 1, 0, , , , , 
539, 师妹巧思，这道花饼制法繁杂，待你我同研。, 1, 2, , , , , 
540, 那我可要一尝师妹手艺，大饱口福了。, 1, 1, , , , , 
541, 都是小事，你去日良久，功课落下不少。, 1, 0, , , , , 
542, 师妹宽心，沈孤鸿深谋远虑，定有良计。, 1, 2, , , , , 
543, 那些人醉翁之意不在酒，应该不会留意他事。, 1, 1, , , , , 
544, 那你日后行事，还要多加思虑。, 1, 0, , , , , 
545, 此事非冲柳兄而来，师妹宽心，珍重自身。, 1, 2, , , , , 
546, 柳兄文武双全必能处理妥当，你且宽心。, 1, 1, , , , , 
547, 你且多关心自身，不必为他人计较。, 1, 0, , , , , 
548, 师妹所言甚是，万要低调，我会护你周全。, 1, 2, , , , , 
549, 所言甚是，不如按兵不动，回禀师门再议。, 1, 1, , , , , 
550, 所言甚是，万事小心。, 1, 0, , , , , 
551, 此事已了多想无益，你我回禀师门从长而议。, 1, 2, , , , , 
552, 不必自责，珍重自身。, 1, 1, , , , , 
553, 确实轻率，及时抽身才是。, 1, 0, , , , , 
554, 师妹能得古意，无怪师父常言你天资聪慧。, 1, 2, , , , , 
555, 师妹妙想襄助，倒是雅事一件。, 1, 1, , , , , 
556, 此行不负，甚好。, 1, 0, , , , , 
557, 此番亦有你点睛之笔所妙，师妹不必过谦。, 1, 2, , , , , 
558, 师妹妙想襄助，倒是雅事一件。, 1, 1, , , , , 
559, 遥想佳人舞姿卓绝，的确神往。, 1, 0, , , , , 
560, 师妹妙笔为聆音楼点睛传为佳话，实是美谈。, 1, 2, , , , , 
561, 师妹妙想襄助，倒是雅事一件。, 1, 1, , , , , 
562, 你笔力火候尚欠，倒是舒音姑娘客气。, 1, 0, , , , , 
563, 有你协助，想必那弦音更清冽卓绝。, 1, 2, , , , , 
564, 师妹妙想襄助，倒是雅事一件。, 1, 1, , , , , 
565, 聆音楼琴具贵重，你可莫要弄坏了。, 1, 0, , , , , 
566, 你我同心，自当匡扶天下正义。, 1, 2, , , , , 
567, 师妹侠心，八荒同气连枝，理应以护天下为己任。, 1, 1, , , , , 
568, 说的不错。, 1, 0, , , , , 
569, 你我同心，愿为师妹一同行谋良策。, 1, 2, , , , , 
570, 师妹心思缜密远胜同辈，自当能者多劳。, 1, 1, , , , , 
571, 多思多虑，行事慎重。, 1, 0, , , , , 
572, 师妹仁善，你我齐心，为天下得享太平出力。, 1, 2, , , , , 
573, 天下太平，说来容易，却需凝数辈心血方得。, 1, 1, , , , , 
574, 你我微小，实不足道。, 1, 0, , , , , 
575, 想我辈星星之火，日后燎原，定得所愿。, 1, 2, , , , , 
576, 师妹仁道，心诚可嘉。, 1, 1, , , , , 
577, 各人之道，各不相同。, 1, 0, , , , , 
578, 叶盟主此次能得师妹襄助，想必事倍功半。, 1, 2, , , , , 
579, 原来此会是叶盟主所设计谋，真是妙计奸贼。, 1, 1, , , , , 
580, 那倪百草确实可恶。, 1, 0, , , , , 
581, 倪百草日后永囚碎星楼，盼他终有悔悟。, 1, 2, , , , , 
582, 唐前辈有勇有谋，实是唐门英才。, 1, 1, , , , , 
583, 唐前辈的确仁慈。, 1, 0, , , , , 
584, 孩童伴其身侧，定健康成长，不少欢声笑语。, 1, 2, , , , , 
585, 你倒是思虑周全。, 1, 1, , , , , 
586, 令人嗟叹。, 1, 0, , , , , 
587, 待她长大成人，定能得见天下太平。, 1, 2, , , , , 
588, 此后行事且要万般小心，莫要遭此人暗算。, 1, 1, , , , , 
589, 婴童孤苦，甚是凄凉。, 1, 0, , , , , 
590, 也许前辈孤绝另有隐情，不是你我所能揣测。, 1, 2, , , , , 
591, 师妹所言甚是。, 1, 1, , , , , 
592, 真是不知所谓。, 1, 0, , , , , 
593, 若师妹担心，不如禀告师门前辈知会此事。, 1, 2, , , , , 
594, 师妹多虑，或许巧合。, 1, 1, , , , , 
595, 此事本与你无关，不必旁生枝节。, 1, 0, , , , , 
596, 若师妹在意，你我他日再访移花探听此事。, 1, 2, , , , , 
597, 信笺你且保管好，待我去信移花询问即可。, 1, 1, , , , , 
598, 佳人不在，昔情难追。, 1, 0, , , , , 
599, 听师妹百感交集，却是对此恻然了。, 1, 2, , , , , 
600, 想必万般滋味，苦甘与否，唯有她心中自知。, 1, 1, , , , , 
601, 那些东西留之遗祸，毁去也好。, 1, 0, , , , , 
602, 听来凶险，你可曾受内伤？我这便为你把脉。, 1, 2, , , , , 
603, 此后行事且要万般小心，莫要遭此人暗算。, 1, 1, , , , , 
604, 确实古怪。, 1, 0, , , , , 
605, 师妹思虑周全，你我尽快同回师门禀告。, 1, 2, , , , , 
606, 不错，你可要记得将此事告知师父。, 1, 1, , , , , 
607, 嗯，你说的对。, 1, 0, , , , , 
608, 确实是值得深究，他日你我可一同拜访。, 1, 2, , , , , 
609, 师妹当循本心，不必将他人之言过于放心上。, 1, 1, , , , , 
610, 故弄玄虚掉书袋的老头子罢了。, 1, 0, , , , , 
611, 师妹若想行事尽管去做，我会在你身后相护。, 1, 2, , , , , 
612, 你心系百姓，也要稍敛锋芒，免被他人算计。, 1, 1, , , , , 
613, 朝廷鹰犬，避之少事。, 1, 0, , , , , 
614, 师妹谬赞，若你有兴，倒是可安排一聚。, 1, 2, , , , , 
615, 看来你此行对这位蓝铮师兄十分欣赏。, 1, 1, , , , , 
616, 嗯，有缘自会。, 1, 0, , , , , 
617, 唐师兄生性自由，却愿受天下苍生所缚。, 1, 2, , , , , 
618, 师妹侠骨柔肠，定有会凌绝顶一日。, 1, 1, , , , , 
619, 唐师兄境界之高，你不可妄想。, 1, 0, , , , , 
620, 不必过责，我已查得幕后之手，为他报仇。, 1, 2, , , , , 
621, 此事非你之过，是那幕后之人贪婪走险。, 1, 1, , , , , 
622, 生死无常自有定数，不必过于自责。, 1, 0, , , , , 
623, 少年心性，不必顾虑许多。我会永远支持你，护你周全。, 1, 2, , , , , 
624, 有何事不要藏于心中，不妨一说。, 1, 1, , , , , 
625, 确实如此。, 1, 0, , , , , 
626, 师妹心细如发，多谢你将此事告我。, 1, 2, , , , , 
627, 下次可进一步探查，以知其细节。, 1, 1, , , , , 
628, 关你何事？, 1, 0, , , , , 
629, 吃一堑，长一智。下次你一定要知道要怎么做了。, 1, 2, , , , , 
630, 去写一个千字检讨，下次不许再犯！, 1, 1, , , , , 
631, 无妨，规矩不守也罢。, 1, 0, , , , , 
632, 自然是高兴。因为有了秘密，你便有了主见，有了担当。, 1, 2, , , , , 
633, 不高兴。<gender=1$$师兄><gender=0$$师姐>希望你同从前那样，什么事都告诉我。, 1, 1, , , , , 
634, 谈不上高不高兴……你长大了。, 1, 0, , , , , 
635, 好呀，但会面对很多压力。你做好准备，便很好。, 1, 2, , , , , 
636, 太危险了，又受掣肘，最好不要。, 1, 1, , , , , 
637, 就凭你……做不了吧。, 1, 0, , , , , 
638, 我不要什么彩头，你做个正直的人便好。, 1, 2, , , , , 
639, 没关系的，这便是江湖。, 1, 1, , , , , 
640, 输了吧，哈哈哈。, 1, 0, , , , , 
641, 若有机会的话，我带你去那里游访，细听暮鼓晨钟。, 1, 2, , , , , 
642, 天下禅宗之祖庭。你想听，便待我慢慢为你讲来。, 1, 1, , , , , 
643, 我也不太清楚。, 1, 0, , , , , 
644, 好人坏人，不能以出身而论，要看他的行止而定。, 1, 2, , , , , 
645, 世人多作如此想法。而你，应有自己的判断。, 1, 1, , , , , 
646, 你说是就是咯。, 1, 0, , , , , 
647, 我先替你把关，若是靠谱便练。, 1, 2, , , , , 
648, 稳妥起见，边练边观望吧。, 1, 1, , , , , 
649, 你不想练就算了。, 1, 0, , , , , 
650, 有机会时，我带你去亲身求证。, 1, 2, , , , , 
651, 嗯，但愿如此。, 1, 1, , , , , 
652, 这事和你有什么关系……, 1, 0, , , , , 
653, 怎么啦，是不是做噩梦了？别怕，我在呢。, 1, 2, , , , , 
654, 是的，这世上真没有鬼。, 1, 1, , , , , 
655, 没有。你为什么要说三遍？, 1, 0, , , , , 
656, 女孩和男孩完全一样。每个孩子，都是上天的恩赐。, 1, 2, , , , , 
657, 女孩比男孩好，女孩儿贴心。, 1, 1, , , , , 
658, 一般人眼中，确实如此。, 1, 0, , , , , 
659, 谵妄乃是心症，这便要问过父母，细细探查了。, 1, 2, , , , , 
660, 生老病死，人之常情，努力疗治，便也罢了。, 1, 1, , , , , 
661, 功课不好，压力太大吧。, 1, 0, , , , , 
662, 招儿，招弟，带弟……大体都是父母想要生育男孩之故。, 1, 2, , , , , 
663, 我也不曾为人父母，我也不知道啊。, 1, 1, , , , , 
664, 和你有关吗？, 1, 0, , , , , 
665, 狗是很亲人的动物。你好好与它相处，它便通灵性。, 1, 2, , , , , 
666, 怎么了，是不是被狗咬了呀？我看看呢。, 1, 1, , , , , 
667, 我也讨厌。, 1, 0, , , , , 
668, 好啊。你喜欢就养。, 1, 2, , , , , 
669, 你想清楚了么？照顾狗可要费些心思。, 1, 1, , , , , 
670, 等你能养活自己再说吧。, 1, 0, , , , , 
671, 你生性可爱，喜欢可爱的狗子，也是理所当然。, 1, 2, , , , , 
672, 我也喜欢。, 1, 1, , , , , 
673, 我不喜欢。, 1, 0, , , , , 
674, 好奇怪的名字……我有自己的名字呀，你可以叫我名字。, 1, 2, , , , , 
675, 呃，还是叫<gender=1$$师兄><gender=0$$师姐>比较好吧？, 1, 1, , , , , 
676, 绝对不行。, 1, 0, , , , , 
677, 如果你喜欢跳舞的话，就尽情跳吧，不过不必以此为营生。, 1, 2, , , , , 
678, 可以呀，你喜欢就好。, 1, 1, , , , , 
679, 没人会看吧？, 1, 0, , , , , 
680, 你舞姿灵动。看你跳舞时投入的样子，我也十分开心。, 1, 2, , , , , 
681, 不会啊，你已经比从前跳得好多了。, 1, 1, , , , , 
682, 一般难看……, 1, 0, , , , , 
683, 若是能够彻底解决问题，丝毫不留隐患的话，未必不可。, 1, 2, , , , , 
684, 你还小，等再长大些就明白了。, 1, 1, , , , , 
685, 一腔热血？值几个钱？, 1, 0, , , , , 
686, 小傻瓜。我永远关心你。, 1, 2, , , , , 
687, 怎么啦，我好好的呢，就在这里呢。, 1, 1, , , , , 
688, 我们，终有分别的一日……, 1, 0, , , , , 
689, 少林暂时不收女弟子。你喜欢禅学的话，我教你吧。, 1, 2, , , , , 
690, ……不可以哦。少林只收小和尚……, 1, 1, , , , , 
691, 哈哈哈，下辈子吧。, 1, 0, , , , , 
692, 不哭了，来，我们重新写一封吧。, 1, 2, , , , , 
693, 别哭，是缘分未到呢。, 1, 1, , , , , 
694, 谁叫你搞那么多华而不实的东西啊。, 1, 0, , , , , 
695, 最近上课有什么感想呀？, 2, 0, 希望师父们能更爽快点……也希望多听师父们讲些江湖大势。, 希望师父们能更爽快点……也希望能有时间自己看点杂书。, 希望师父们能更细心点……也希望多听师父们讲些江湖大势。, 希望师父们能更细心点……也希望能有时间自己看点杂书。, 
696, 师妹心中的江湖是怎样的？, 2, 0, 豪情万丈，英雄扬名。, 豪情万丈，潇洒自在。, 千种世情，万人景仰。, 千种世情，万载天地。, 
697, 你未来想要成为一个什么样的人呢？, 2, 0, 像<gender=1$$师兄><gender=0$$师姐>一样的大英雄，面对任何人，任何事，都无所畏惧。, 像<gender=1$$师兄><gender=0$$师姐>一样的真智者，面对任何人，任何事，都无所畏惧。, 像<gender=1$$师兄><gender=0$$师姐>一样的大英雄，能知晓天命，也能洞察人世。, 像<gender=1$$师兄><gender=0$$师姐>一样的真智者，能知晓天命，也能洞察人世。, 
698, 春，夏，秋，冬，四季之中，你最爱哪一季？, 2, 0, 喜欢如火的夏日。, 喜欢秋高气爽。, 喜欢百花盛放的春朝。, 喜欢下雪的冬日。, 
699, 师妹将来，会对什么样的男子……有所心仪呢？, 2, 0, 啊……这个……丐帮大师兄江山……跟他差不多的，豪侠仗义的男孩子……就很好啊……, ……真武有个叫笑道人的师兄……我不是说他本人……我是说，和他差不多的那个类型，会讲笑话的…, ……我想想啊……蓝铮师兄……跟他有点像的……很聪明又知道自己在做什么的那种…… , 没事问这个干嘛……我想想啊，像苏小白师兄那么端庄守礼的大哥哥，不知道武林中多不多……嗯……, 
700, 听起来太过凶险……若你要查，我陪你同去。, 1, 2, , , , , 
701, 福祸难料错综复杂，还是别查了。, 1, 1, , , , , 
702, 你可真多管闲事。, 1, 0, , , , , 
703, 怎会？万事莫要逞强，我自会护你周全。, 1, 2, , , , , 
704, 不会，明哲保身你做的很好。, 1, 1, , , , , 
705, 是有一点。, 1, 0, , , , , 
706, 师妹妙思，巡捕还与我夸赞了你一番。, 1, 2, , , , , 
707, 师妹聪慧。, 1, 1, , , , , 
708, 倒也不错。, 1, 0, , , , , 
709, 却也少不了你最早能发现此事的细敏聪慧。, 1, 2, , , , , 
710, 那可得多多你的这位捕头朋友。, 1, 1, , , , , 
711, 是你过于莽撞。, 1, 0, , , , , 
712, 不必气馁，你年纪尚小，正常。, 1, 2, , , , , 
713, 下次不必逞能。, 1, 1, , , , , 
714, 那你还不勤加修炼，还四处玩耍。, 1, 0, , , , , 
715, 多谢师妹一番心思，这么远实是辛苦了。, 1, 2, , , , , 
716, 的确好吃，多谢师妹。, 1, 1, , , , , 
717, 还行。, 1, 0, , , , , 
718,  他骗你，是他不对。你帮不帮他，看你的心。, 1, 2, , , , , 
719, 最好的方法，就是不要被骗。, 1, 1, , , , , 
720, 你又被骗了啊？哈哈哈，好蠢……, 1, 0, , , , , 
721, 是坏人有心算计，万不可因此弃侠心不顾。, 1, 2, , , , , 
722, 你还是多向朋友赔礼道歉才是。, 1, 1, , , , , 
723, 以后你朋友肯定不理你了。, 1, 0, , , , , 
724, 师妹此番义助，想必他心怀感激，是个善缘。, 1, 2, , , , , 
725, 希望如此。, 1, 1, , , , , 
726, 我予你之物怎轻易转赠他人？, 1, 0, , , , , 
727, 师妹此番义助，想必他心怀感激，是个善缘。, 1, 2, , , , , 
728, 希望如此。, 1, 1, , , , , 
729, 我予你之物怎轻易转赠他人？, 1, 0, , , , , 
730, 师妹此番义助，想必他心怀感激，是个善缘。, 1, 2, , , , , 
731, 希望如此。, 1, 1, , , , , 
732, 我予你之物怎轻易转赠他人？, 1, 0, , , , , 
733, 师妹此番义助，想必他心怀感激，是个善缘。, 1, 2, , , , , 
734, 希望如此。, 1, 1, , , , , 
735, 我予你之物怎轻易转赠他人？, 1, 0, , , , , 
736, 他有他的想法，你是一番好意，不必介怀。, 1, 2, , , , , 
737, 别想了。, 1, 1, , , , , 
738, 叫你多事，自讨没趣纯属活该。, 1, 0, , , , , 
739, 不必气馁，若师妹有兴致，我陪你切磋。, 1, 2, , , , , 
740, 师妹不必在武学上急于求成，一步一步来。, 1, 1, , , , , 
741, 比赛年年举办，日头底下无新事。, 1, 0, , , , , 
742, 会者定离，一期一祈；江湖浮世，如水飘零。, 1, 2, , , , , 
743, 确实令人感慨。, 1, 1, , , , , 
744, 他朋友既求虚名定引纷争，因果而已。, 1, 0, , , , , 
745, 不必气馁，若师妹有兴致，我陪你切磋。, 1, 2, , , , , 
746, 师妹不必在武学上急于求成，一步一步来。, 1, 1, , , , , 
747, 比赛年年举办，日头底下无新事。, 1, 0, , , , , 
748, 师妹聪慧，不必操之过急，切记莫忘初心。, 1, 2, , , , , 
749, 师妹加油。, 1, 1, , , , , 
750, 你是该勤加休息，莫要少年贪玩。, 1, 0, , , , , 
751, 师妹聪慧，不必操之过急，切记莫忘初心。, 1, 2, , , , , 
752, 师妹加油。, 1, 1, , , , , 
753, 你是该勤加休息，莫要少年贪玩。, 1, 0, , , , , 
754, 师妹聪慧，不必操之过急，切记莫忘初心。, 1, 2, , , , , 
755, 师妹加油。, 1, 1, , , , , 
756, 你是该勤加休息，莫要少年贪玩。, 1, 0, , , , , 
757, 师妹聪慧，不必操之过急，切记莫忘初心。, 1, 2, , , , , 
758, 师妹加油。, 1, 1, , , , , 
759, 你是该勤加休息，莫要少年贪玩。, 1, 0, , , , , 
760, 也许他是见你侠心一片，出手相助。, 1, 2, , , , , 
761, 你若心觉亏欠，不如下次与他明说。, 1, 1, , , , , 
762, 总这样？对你是不是有所图，你可小心。, 1, 0, , , , , 
763, 师妹侠行天下非靠手中剑，乃靠心中正气。, 1, 2, , , , , 
764, 是个很有思想的人，可多与他来往。, 1, 1, , , , , 
765, 掉书袋的浪荡子而已。, 1, 0, , , , , 
766, 师妹莫置气，知晓缘由朋友也不会怪责你。, 1, 2, , , , , 
767, 你与他人真心相交，本也不在这些俗物。, 1, 1, , , , , 
768, 你就是年轻气盛，好与人斗。, 1, 0, , , , , 
769, 师妹人好，到哪都交得到朋友。, 1, 2, , , , , 
770, 你得了个便宜朋友，日后行走江湖方便许多。, 1, 1, , , , , 
771, 别是别有用心接近你吧？, 1, 0, , , , , 
772, 不错，朋友之间尊重彼此想法很重要。, 1, 2, , , , , 
773, 你做的对。, 1, 1, , , , , 
774, 那你这回可是开罪绝智轩了。, 1, 0, , , , , 
775, 你是好意，他有自己的选择，不必过于介怀。, 1, 2, , , , , 
776, 或许他与你在这事上看法并不一致。, 1, 1, , , , , 
777, 你这是好心办坏事。, 1, 0, , , , , 
778, 何时都不可对非己之物，妄起贪念。, 1, 2, , , , , 
779, 肯定遭受严惩。, 1, 1, , , , , 
780, 这盐贩多半要报复与你。, 1, 0, , , , , 
781, 听你所诉当真心惊，下次我陪你去。, 1, 2, , , , , 
782, 那要多谢她了。, 1, 1, , , , , 
783, 太危险了，以后没我同意，不准出海。, 1, 0, , , , , 
784, 看来你有所收获，我替你高兴。, 1, 2, , , , , 
785, 你只要玩得开心就好。, 1, 1, , , , , 
786, 你未坚行所欲，看来意志不够坚定。, 1, 0, , , , , 
787, 如此甚好，看来你交到了个不错的朋友。, 1, 2, , , , , 
788, 那挺好的。, 1, 1, , , , , 
789, 人家跟你客气而已。, 1, 0, , , , , 
790, 师妹应该好好和师父解释，或许师父会谅解。, 1, 2, , , , , 
791, 你当时未回书信，师父也是担心你。, 1, 1, , , , , 
792, 活该。, 1, 0, , , , , 
793, 果真吗？下次我陪你再访可好？, 1, 2, , , , , 
794, 毕竟天下一大胜景。, 1, 1, , , , , 
795, 哦。, 1, 0, , , , , 
796, 果真吗？下次我陪你再访可好？, 1, 2, , , , , 
797, 毕竟天下一大胜景。, 1, 1, , , , , 
798, 哦。, 1, 0, , , , , 
799, 那下次举办，你我一起去凑个热闹。, 1, 2, , , , , 
800, 那可不是，年年八荒精英汇聚一堂热闹着呢。, 1, 1, , , , , 
801, 你勤加修习，自有参与剑荡之试的那天。, 1, 0, , , , , 
802, 兵剑有灵，大概也会祝福主人一生顺遂。, 1, 2, , , , , 
803, 师妹真是奇思妙想。, 1, 1, , , , , 
804, 瞎想些啥呢。, 1, 0, , , , , 
