id, affixId, level, affixName, conditionString, description                            ,icon2d,quality, isSpecial,needLearn,isRevise,  equipType,  partType,  career,  minEquipLevel, skillType,  proficiencyLevel,  qualityLevel,   prob, resetProb, upgradeItemIds, itemCounts,        , additionIds, additionWeights, resetWeights, minQuality, stuntId, resetQualityClient,
543, 4009, 6, 常山, , 制造装备有可能增加力道和身法\n银枪白马天下事，一骑绝尘身后名。\n  \n, , 2, 0, 1, 0, 2, 0, -1, 115, 4, 27, 7, 1e-06, 0.0074, 1, [2100050], [5], [3020071$$ 3020072], [0.9$$ 0.1], [0$$ 10], 0, 0, 0, 
544, 4009, 7, 常山, , 制造装备有可能增加力道和身法\n银枪白马天下事，一骑绝尘身后名。\n  \n, , 2, 0, 1, 0, 2, 0, -1, 140, 4, 31, 8, 0.0065, 0.0065, 1, [2100050], [8], [3020081$$ 3020082], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
545, 4009, 8, 常山, , 制造装备有可能增加力道和身法\n银枪白马天下事，一骑绝尘身后名。\n  \n, , 3, 0, 1, 0, 2, 0, -1, 140, 4, 35, 9, 0.0001, 0.0001, 1, [2100050], [10], [3020091$$ 3020092], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
546, 4009, 9, 常山, , 制造装备有可能增加力道和身法\n银枪白马天下事，一骑绝尘身后名。\n  \n, , 3, 0, 1, 0, 2, 0, -1, 140, 4, 39, 10, 0.0001, 0.0001, 1, [2100050], [20], [3020101$$ 3020102], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
547, 4010, 1, 子房, , 制造装备有可能增加气劲和洞察\n运筹于帷幄之中，决胜于千里之外。\n  \n, , 0, 0, 0, 0, 2, 0, -1, 60, 4, 7, 2, 0.0465, 0.0465, 0, [], [], [3022021$$ 3022022], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
548, 4010, 2, 子房, , 制造装备有可能增加气劲和洞察\n运筹于帷幄之中，决胜于千里之外。\n  \n, , 1, 0, 0, 0, 2, 0, -1, 70, 4, 11, 3, 0.0279, 0.0279, 0, [], [], [3022031$$ 3022032], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
549, 4010, 3, 子房, , 制造装备有可能增加气劲和洞察\n运筹于帷幄之中，决胜于千里之外。\n  \n, , 1, 0, 0, 0, 2, 0, -1, 80, 4, 15, 4, 0.014, 0.014, 0, [], [], [3022041$$ 3022042], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
550, 4010, 4, 子房, , 制造装备有可能增加气劲和洞察\n运筹于帷幄之中，决胜于千里之外。\n  \n, , 1, 0, 1, 0, 2, 0, -1, 90, 4, 19, 5, 0.00011, 0.0093, 1, [2100050], [1], [3022051$$ 3022052], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
551, 4010, 5, 子房, , 制造装备有可能增加气劲和洞察\n运筹于帷幄之中，决胜于千里之外。\n  \n, , 2, 0, 1, 0, 2, 0, -1, 100, 4, 23, 6, 1e-06, 0.0084, 1, [2100050], [3], [3022061$$ 3022062], [0.9$$ 0.1], [7$$ 3], 0, 0, 0, 
552, 4010, 6, 子房, , 制造装备有可能增加气劲和洞察\n运筹于帷幄之中，决胜于千里之外。\n  \n, , 2, 0, 1, 0, 2, 0, -1, 115, 4, 27, 7, 1e-06, 0.0074, 1, [2100050], [5], [3022071$$ 3022072], [0.9$$ 0.1], [0$$ 10], 0, 0, 0, 
553, 4010, 7, 子房, , 制造装备有可能增加气劲和洞察\n运筹于帷幄之中，决胜于千里之外。\n  \n, , 2, 0, 1, 0, 2, 0, -1, 140, 4, 31, 8, 0.0065, 0.0065, 1, [2100050], [8], [3022081$$ 3022082], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
554, 4010, 8, 子房, , 制造装备有可能增加气劲和洞察\n运筹于帷幄之中，决胜于千里之外。\n  \n, , 3, 0, 1, 0, 2, 0, -1, 140, 4, 35, 9, 0.0001, 0.0001, 1, [2100050], [10], [3022091$$ 3022092], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
555, 4010, 9, 子房, , 制造装备有可能增加气劲和洞察\n运筹于帷幄之中，决胜于千里之外。\n  \n, , 3, 0, 1, 0, 2, 0, -1, 140, 4, 39, 10, 0.0001, 0.0001, 1, [2100050], [20], [3022101$$ 3022102], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
556, 4011, 1, 诸葛, , 制造装备有可能增加洞察和身法\n千载谁堪伯仲间？万古云霄一羽毛。\n  \n, , 0, 0, 0, 0, 2, 0, -1, 60, 4, 7, 2, 0.0465, 0.0465, 0, [], [], [3024021$$ 3024022], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
557, 4011, 2, 诸葛, , 制造装备有可能增加洞察和身法\n千载谁堪伯仲间？万古云霄一羽毛。\n  \n, , 1, 0, 0, 0, 2, 0, -1, 70, 4, 11, 3, 0.0279, 0.0279, 0, [], [], [3024031$$ 3024032], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
558, 4011, 3, 诸葛, , 制造装备有可能增加洞察和身法\n千载谁堪伯仲间？万古云霄一羽毛。\n  \n, , 1, 0, 0, 0, 2, 0, -1, 80, 4, 15, 4, 0.014, 0.014, 0, [], [], [3024041$$ 3024042], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
559, 4011, 4, 诸葛, , 制造装备有可能增加洞察和身法\n千载谁堪伯仲间？万古云霄一羽毛。\n  \n, , 1, 0, 1, 0, 2, 0, -1, 90, 4, 19, 5, 0.00011, 0.0093, 1, [2100050], [1], [3024051$$ 3024052], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
560, 4011, 5, 诸葛, , 制造装备有可能增加洞察和身法\n千载谁堪伯仲间？万古云霄一羽毛。\n  \n, , 2, 0, 1, 0, 2, 0, -1, 100, 4, 23, 6, 1e-06, 0.0084, 1, [2100050], [3], [3024061$$ 3024062], [0.9$$ 0.1], [7$$ 3], 0, 0, 0, 
561, 4011, 6, 诸葛, , 制造装备有可能增加洞察和身法\n千载谁堪伯仲间？万古云霄一羽毛。\n  \n, , 2, 0, 1, 0, 2, 0, -1, 115, 4, 27, 7, 1e-06, 0.0074, 1, [2100050], [5], [3024071$$ 3024072], [0.9$$ 0.1], [0$$ 10], 0, 0, 0, 
562, 4011, 7, 诸葛, , 制造装备有可能增加洞察和身法\n千载谁堪伯仲间？万古云霄一羽毛。\n  \n, , 2, 0, 1, 0, 2, 0, -1, 140, 4, 31, 8, 0.0065, 0.0065, 1, [2100050], [8], [3024081$$ 3024082], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
563, 4011, 8, 诸葛, , 制造装备有可能增加洞察和身法\n千载谁堪伯仲间？万古云霄一羽毛。\n  \n, , 3, 0, 1, 0, 2, 0, -1, 140, 4, 35, 9, 0.0001, 0.0001, 1, [2100050], [10], [3024091$$ 3024092], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
564, 4011, 9, 诸葛, , 制造装备有可能增加洞察和身法\n千载谁堪伯仲间？万古云霄一羽毛。\n  \n, , 3, 0, 1, 0, 2, 0, -1, 140, 4, 39, 10, 0.0001, 0.0001, 1, [2100050], [20], [3024101$$ 3024102], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
565, 4101, 1, 淬力, , 制造装备有可能增加力道\n“力须淬，千斤万担，一夫当关。”, , 0, 0, 0, 0, 2, 1, -1, 40, 4, 1, 1, 0.1818, 0.1818, 0, [], [], [3001011$$ 3001012], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
566, 4101, 2, 淬力, , 制造装备有可能增加力道\n“力须淬，千斤万担，一夫当关。”, , 0, 0, 0, 0, 2, 1, -1, 60, 4, 5, 2, 0.0465, 0.0465, 0, [], [], [3001021$$ 3001022], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
567, 4101, 3, 淬力, , 制造装备有可能增加力道\n“力须淬，千斤万担，一夫当关。”, , 1, 0, 0, 0, 2, 1, -1, 70, 4, 9, 3, 0.0279, 0.0279, 0, [], [], [3001031$$ 3001032], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
568, 4101, 4, 淬力, , 制造装备有可能增加力道\n“力须淬，千斤万担，一夫当关。”, , 1, 0, 0, 0, 2, 1, -1, 80, 4, 13, 4, 0.014, 0.014, 0, [], [], [3001041$$ 3001042], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
569, 4101, 5, 淬力, , 制造装备有可能增加力道\n“力须淬，千斤万担，一夫当关。”, , 1, 0, 1, 0, 2, 1, -1, 150, 4, 17, 5, 0.00011, 0.0093, 1, [2100050], [1], [3001051$$ 3001052], [1.0$$ 0.0], [10$$ 0], 0, 0, 0, 
570, 4101, 6, 淬力, , 制造装备有可能增加力道\n“力须淬，千斤万担，一夫当关。”, , 2, 0, 1, 0, 2, 1, -1, 150, 4, 21, 6, 1e-06, 0.0084, 1, [2100050], [3], [3001061$$ 3001062], [1.0$$ 0.0], [7$$ 3], 0, 0, 0, 
571, 4101, 7, 淬力, , 制造装备有可能增加力道\n“力须淬，千斤万担，一夫当关。”, , 2, 0, 1, 0, 2, 1, -1, 150, 4, 25, 7, 1e-06, 0.0074, 1, [2100050], [5], [3001071$$ 3001072], [1.0$$ 0.0], [0$$ 10], 0, 0, 0, 
572, 4101, 8, 淬力, , 制造装备有可能增加力道\n“力须淬，千斤万担，一夫当关。”, , 2, 0, 1, 0, 2, 1, -1, 140, 4, 29, 8, 0.0065, 0.0065, 1, [2100050], [8], [3001081$$ 3001082], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
573, 4101, 9, 淬力, , 制造装备有可能增加力道\n“力须淬，千斤万担，一夫当关。”, , 3, 0, 1, 0, 2, 1, -1, 140, 4, 33, 9, 0.0001, 0.0001, 1, [2100050], [10], [3001091$$ 3001092], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
574, 4101, 10, 淬力, , 制造装备有可能增加力道\n“力须淬，千斤万担，一夫当关。”, , 3, 0, 1, 0, 2, 1, -1, 140, 4, 37, 10, 0.0001, 0.0001, 1, [2100050], [20], [3001101$$ 3001102], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
575, 4102, 1, 益气, , 制造装备有可能增加气劲\n“气须益，取敌面目，劲道十足。”, , 0, 0, 0, 0, 2, 1, -1, 40, 4, 1, 1, 0.1818, 0.1818, 0, [], [], [3002011$$ 3002012], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
576, 4102, 2, 益气, , 制造装备有可能增加气劲\n“气须益，取敌面目，劲道十足。”, , 0, 0, 0, 0, 2, 1, -1, 60, 4, 5, 2, 0.0465, 0.0465, 0, [], [], [3002021$$ 3002022], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
577, 4102, 3, 益气, , 制造装备有可能增加气劲\n“气须益，取敌面目，劲道十足。”, , 1, 0, 0, 0, 2, 1, -1, 70, 4, 9, 3, 0.0279, 0.0279, 0, [], [], [3002031$$ 3002032], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
578, 4102, 4, 益气, , 制造装备有可能增加气劲\n“气须益，取敌面目，劲道十足。”, , 1, 0, 0, 0, 2, 1, -1, 80, 4, 13, 4, 0.014, 0.014, 0, [], [], [3002041$$ 3002042], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
579, 4102, 5, 益气, , 制造装备有可能增加气劲\n“气须益，取敌面目，劲道十足。”, , 1, 0, 1, 0, 2, 1, -1, 150, 4, 17, 5, 0.00011, 0.0093, 1, [2100050], [1], [3002051$$ 3002052], [1.0$$ 0.0], [10$$ 0], 0, 0, 0, 
580, 4102, 6, 益气, , 制造装备有可能增加气劲\n“气须益，取敌面目，劲道十足。”, , 2, 0, 1, 0, 2, 1, -1, 150, 4, 21, 6, 1e-06, 0.0084, 1, [2100050], [3], [3002061$$ 3002062], [1.0$$ 0.0], [7$$ 3], 0, 0, 0, 
581, 4102, 7, 益气, , 制造装备有可能增加气劲\n“气须益，取敌面目，劲道十足。”, , 2, 0, 1, 0, 2, 1, -1, 150, 4, 25, 7, 1e-06, 0.0074, 1, [2100050], [5], [3002071$$ 3002072], [1.0$$ 0.0], [0$$ 10], 0, 0, 0, 
582, 4102, 8, 益气, , 制造装备有可能增加气劲\n“气须益，取敌面目，劲道十足。”, , 2, 0, 1, 0, 2, 1, -1, 140, 4, 29, 8, 0.0065, 0.0065, 1, [2100050], [8], [3002081$$ 3002082], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
583, 4102, 9, 益气, , 制造装备有可能增加气劲\n“气须益，取敌面目，劲道十足。”, , 3, 0, 1, 0, 2, 1, -1, 140, 4, 33, 9, 0.0001, 0.0001, 1, [2100050], [10], [3002091$$ 3002092], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
584, 4102, 10, 益气, , 制造装备有可能增加气劲\n“气须益，取敌面目，劲道十足。”, , 3, 0, 1, 0, 2, 1, -1, 140, 4, 37, 10, 0.0001, 0.0001, 1, [2100050], [20], [3002101$$ 3002102], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
585, 4103, 1, 慧观, , 制造装备有可能增加洞察\n“眼观心，洞敌先机，一击致命。”, , 0, 0, 0, 0, 2, 1, -1, 40, 4, 2, 1, 0.1818, 0.1818, 0, [], [], [3004011$$ 3004012], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
586, 4103, 2, 慧观, , 制造装备有可能增加洞察\n“眼观心，洞敌先机，一击致命。”, , 0, 0, 0, 0, 2, 1, -1, 60, 4, 5, 2, 0.0465, 0.0465, 0, [], [], [3004021$$ 3004022], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
587, 4103, 3, 慧观, , 制造装备有可能增加洞察\n“眼观心，洞敌先机，一击致命。”, , 1, 0, 0, 0, 2, 1, -1, 70, 4, 9, 3, 0.0279, 0.0279, 0, [], [], [3004031$$ 3004032], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
588, 4103, 4, 慧观, , 制造装备有可能增加洞察\n“眼观心，洞敌先机，一击致命。”, , 1, 0, 0, 0, 2, 1, -1, 80, 4, 13, 4, 0.014, 0.014, 0, [], [], [3004041$$ 3004042], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
589, 4103, 5, 慧观, , 制造装备有可能增加洞察\n“眼观心，洞敌先机，一击致命。”, , 1, 0, 1, 0, 2, 1, -1, 150, 4, 17, 5, 0.00011, 0.0093, 1, [2100050], [1], [3004051$$ 3004052], [1.0$$ 0.0], [10$$ 0], 0, 0, 0, 
590, 4103, 6, 慧观, , 制造装备有可能增加洞察\n“眼观心，洞敌先机，一击致命。”, , 2, 0, 1, 0, 2, 1, -1, 150, 4, 21, 6, 1e-06, 0.0084, 1, [2100050], [3], [3004061$$ 3004062], [1.0$$ 0.0], [7$$ 3], 0, 0, 0, 
591, 4103, 7, 慧观, , 制造装备有可能增加洞察\n“眼观心，洞敌先机，一击致命。”, , 2, 0, 1, 0, 2, 1, -1, 150, 4, 25, 7, 1e-06, 0.0074, 1, [2100050], [5], [3004071$$ 3004072], [1.0$$ 0.0], [0$$ 10], 0, 0, 0, 
592, 4103, 8, 慧观, , 制造装备有可能增加洞察\n“眼观心，洞敌先机，一击致命。”, , 2, 0, 1, 0, 2, 1, -1, 140, 4, 29, 8, 0.0065, 0.0065, 1, [2100050], [8], [3004081$$ 3004082], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
593, 4103, 9, 慧观, , 制造装备有可能增加洞察\n“眼观心，洞敌先机，一击致命。”, , 3, 0, 1, 0, 2, 1, -1, 140, 4, 33, 9, 0.0001, 0.0001, 1, [2100050], [10], [3004091$$ 3004092], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
594, 4103, 10, 慧观, , 制造装备有可能增加洞察\n“眼观心，洞敌先机，一击致命。”, , 3, 0, 1, 0, 2, 1, -1, 140, 4, 37, 10, 0.0001, 0.0001, 1, [2100050], [20], [3004101$$ 3004102], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
595, 4104, 1, 纳敏, , 制造装备有可能增加身法\n“敏于行，翻云掠影，身法轻盈。”, , 0, 0, 0, 0, 2, 1, -1, 40, 4, 2, 1, 0.1818, 0.1818, 0, [], [], [3005011$$ 3005012], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
596, 4104, 2, 纳敏, , 制造装备有可能增加身法\n“敏于行，翻云掠影，身法轻盈。”, , 0, 0, 0, 0, 2, 1, -1, 60, 4, 5, 2, 0.0465, 0.0465, 0, [], [], [3005021$$ 3005022], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
597, 4104, 3, 纳敏, , 制造装备有可能增加身法\n“敏于行，翻云掠影，身法轻盈。”, , 1, 0, 0, 0, 2, 1, -1, 70, 4, 9, 3, 0.0279, 0.0279, 0, [], [], [3005031$$ 3005032], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
598, 4104, 4, 纳敏, , 制造装备有可能增加身法\n“敏于行，翻云掠影，身法轻盈。”, , 1, 0, 0, 0, 2, 1, -1, 80, 4, 13, 4, 0.014, 0.014, 0, [], [], [3005041$$ 3005042], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
599, 4104, 5, 纳敏, , 制造装备有可能增加身法\n“敏于行，翻云掠影，身法轻盈。”, , 1, 0, 1, 0, 2, 1, -1, 150, 4, 17, 5, 0.00011, 0.0093, 1, [2100050], [1], [3005051$$ 3005052], [1.0$$ 0.0], [10$$ 0], 0, 0, 0, 
600, 4104, 6, 纳敏, , 制造装备有可能增加身法\n“敏于行，翻云掠影，身法轻盈。”, , 2, 0, 1, 0, 2, 1, -1, 150, 4, 21, 6, 1e-06, 0.0084, 1, [2100050], [3], [3005061$$ 3005062], [1.0$$ 0.0], [7$$ 3], 0, 0, 0, 
601, 4104, 7, 纳敏, , 制造装备有可能增加身法\n“敏于行，翻云掠影，身法轻盈。”, , 2, 0, 1, 0, 2, 1, -1, 150, 4, 25, 7, 1e-06, 0.0074, 1, [2100050], [5], [3005071$$ 3005072], [1.0$$ 0.0], [0$$ 10], 0, 0, 0, 
602, 4104, 8, 纳敏, , 制造装备有可能增加身法\n“敏于行，翻云掠影，身法轻盈。”, , 2, 0, 1, 0, 2, 1, -1, 140, 4, 29, 8, 0.0065, 0.0065, 1, [2100050], [8], [3005081$$ 3005082], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
603, 4104, 9, 纳敏, , 制造装备有可能增加身法\n“敏于行，翻云掠影，身法轻盈。”, , 3, 0, 1, 0, 2, 1, -1, 140, 4, 33, 9, 0.0001, 0.0001, 1, [2100050], [10], [3005091$$ 3005092], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
604, 4104, 10, 纳敏, , 制造装备有可能增加身法\n“敏于行，翻云掠影，身法轻盈。”, , 3, 0, 1, 0, 2, 1, -1, 140, 4, 37, 10, 0.0001, 0.0001, 1, [2100050], [20], [3005101$$ 3005102], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
605, 4105, 1, 开碑, , 制造装备有可能增加外功攻击\n“攻可断，巨擎开碑，卷刃夺命。”, , 0, 0, 0, 0, 2, 1, -1, 40, 4, 3, 1, 0.091, 0.091, 0, [], [], [3006011$$ 3006012], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
606, 4105, 2, 开碑, , 制造装备有可能增加外功攻击\n“攻可断，巨擎开碑，卷刃夺命。”, , 0, 0, 0, 0, 2, 1, -1, 60, 4, 6, 2, 0.0233, 0.0233, 0, [], [], [3006021$$ 3006022], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
607, 4105, 3, 开碑, , 制造装备有可能增加外功攻击\n“攻可断，巨擎开碑，卷刃夺命。”, , 1, 0, 0, 0, 2, 1, -1, 70, 4, 10, 3, 0.014, 0.014, 0, [], [], [3006031$$ 3006032], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
608, 4105, 4, 开碑, , 制造装备有可能增加外功攻击\n“攻可断，巨擎开碑，卷刃夺命。”, , 1, 0, 0, 0, 2, 1, -1, 80, 4, 14, 4, 0.007, 0.007, 0, [], [], [3006041$$ 3006042], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
609, 4105, 5, 开碑, , 制造装备有可能增加外功攻击\n“攻可断，巨擎开碑，卷刃夺命。”, , 1, 0, 1, 0, 2, 1, -1, 150, 4, 18, 5, 6e-05, 0.0047, 1, [2100050], [1], [3006051$$ 3006052], [1.0$$ 0.0], [10$$ 0], 0, 0, 0, 
610, 4105, 6, 开碑, , 制造装备有可能增加外功攻击\n“攻可断，巨擎开碑，卷刃夺命。”, , 2, 0, 1, 0, 2, 1, -1, 150, 4, 22, 6, 1e-06, 0.0042, 1, [2100050], [3], [3006061$$ 3006062], [1.0$$ 0.0], [7$$ 3], 0, 0, 0, 
611, 4105, 7, 开碑, , 制造装备有可能增加外功攻击\n“攻可断，巨擎开碑，卷刃夺命。”, , 2, 0, 1, 0, 2, 1, -1, 150, 4, 26, 7, 1e-06, 0.0037, 1, [2100050], [5], [3006071$$ 3006072], [1.0$$ 0.0], [0$$ 10], 0, 0, 0, 
612, 4105, 8, 开碑, , 制造装备有可能增加外功攻击\n“攻可断，巨擎开碑，卷刃夺命。”, , 2, 0, 1, 0, 2, 1, -1, 140, 4, 30, 8, 0.0033, 0.0033, 1, [2100050], [8], [3006081$$ 3006082], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
613, 4105, 9, 开碑, , 制造装备有可能增加外功攻击\n“攻可断，巨擎开碑，卷刃夺命。”, , 3, 0, 1, 0, 2, 1, -1, 140, 4, 34, 9, 0.0001, 0.0001, 1, [2100050], [10], [3006091$$ 3006092], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
614, 4105, 10, 开碑, , 制造装备有可能增加外功攻击\n“攻可断，巨擎开碑，卷刃夺命。”, , 3, 0, 1, 0, 2, 1, -1, 140, 4, 38, 10, 0.0001, 0.0001, 1, [2100050], [20], [3006101$$ 3006102], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
615, 4106, 1, 含锋, , 制造装备有可能增加外功防御\n“防有道，铁甲不腐，藏锋不吐。” \n  \n, , 0, 0, 0, 0, 2, 1, -1, 40, 4, 4, 1, 0.1818, 0.1818, 0, [], [], [3008011$$ 3008012], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
616, 4106, 2, 含锋, , 制造装备有可能增加外功防御\n“防有道，铁甲不腐，藏锋不吐。” \n  \n, , 0, 0, 0, 0, 2, 1, -1, 60, 4, 6, 2, 0.0465, 0.0465, 0, [], [], [3008021$$ 3008022], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
617, 4106, 3, 含锋, , 制造装备有可能增加外功防御\n“防有道，铁甲不腐，藏锋不吐。” \n  \n, , 1, 0, 0, 0, 2, 1, -1, 70, 4, 10, 3, 0.0279, 0.0279, 0, [], [], [3008031$$ 3008032], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
618, 4106, 4, 含锋, , 制造装备有可能增加外功防御\n“防有道，铁甲不腐，藏锋不吐。” \n  \n, , 1, 0, 0, 0, 2, 1, -1, 80, 4, 14, 4, 0.014, 0.014, 0, [], [], [3008041$$ 3008042], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
619, 4106, 5, 含锋, , 制造装备有可能增加外功防御\n“防有道，铁甲不腐，藏锋不吐。” \n  \n, , 1, 0, 1, 0, 2, 1, -1, 150, 4, 18, 5, 0.00011, 0.0093, 1, [2100050], [1], [3008051$$ 3008052], [1.0$$ 0.0], [10$$ 0], 0, 0, 0, 
620, 4106, 6, 含锋, , 制造装备有可能增加外功防御\n“防有道，铁甲不腐，藏锋不吐。” \n  \n, , 2, 0, 1, 0, 2, 1, -1, 150, 4, 22, 6, 1e-06, 0.0084, 1, [2100050], [3], [3008061$$ 3008062], [1.0$$ 0.0], [7$$ 3], 0, 0, 0, 
621, 4106, 7, 含锋, , 制造装备有可能增加外功防御\n“防有道，铁甲不腐，藏锋不吐。” \n  \n, , 2, 0, 1, 0, 2, 1, -1, 150, 4, 26, 7, 1e-06, 0.0074, 1, [2100050], [5], [3008071$$ 3008072], [1.0$$ 0.0], [0$$ 10], 0, 0, 0, 
622, 4106, 8, 含锋, , 制造装备有可能增加外功防御\n“防有道，铁甲不腐，藏锋不吐。” \n  \n, , 2, 0, 1, 0, 2, 1, -1, 140, 4, 30, 8, 0.0065, 0.0065, 1, [2100050], [8], [3008081$$ 3008082], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
623, 4106, 9, 含锋, , 制造装备有可能增加外功防御\n“防有道，铁甲不腐，藏锋不吐。” \n  \n, , 3, 0, 1, 0, 2, 1, -1, 140, 4, 35, 9, 0.0001, 0.0001, 1, [2100050], [10], [3008091$$ 3008092], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
624, 4106, 10, 含锋, , 制造装备有可能增加外功防御\n“防有道，铁甲不腐，藏锋不吐。” \n  \n, , 3, 0, 1, 0, 2, 1, -1, 140, 4, 39, 10, 0.0001, 0.0001, 1, [2100050], [20], [3008101$$ 3008102], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
625, 4107, 1, 无漏, , 制造装备有可能增加命中\n“坚毅者，虽柔必韧，不死重生。”, , 0, 0, 0, 0, 2, 1, -1, 60, 4, 8, 2, 0.0465, 0.0465, 0, [], [], [3012021$$ 3012022], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
626, 4107, 2, 无漏, , 制造装备有可能增加命中\n“坚毅者，虽柔必韧，不死重生。”, , 1, 0, 0, 0, 2, 1, -1, 70, 4, 12, 3, 0.0279, 0.0279, 0, [], [], [3012031$$ 3012032], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
627, 4107, 3, 无漏, , 制造装备有可能增加命中\n“坚毅者，虽柔必韧，不死重生。”, , 1, 0, 0, 0, 2, 1, -1, 80, 4, 16, 4, 0.014, 0.014, 0, [], [], [3012041$$ 3012042], [0.9$$ 0.1], [10$$ 0], 0, 0, 0, 
628, 4107, 4, 无漏, , 制造装备有可能增加命中\n“坚毅者，虽柔必韧，不死重生。”, , 1, 0, 1, 0, 2, 1, -1, 150, 4, 20, 5, 0.00011, 0.0093, 1, [2100050], [1], [3012051$$ 3012052], [1.0$$ 0.0], [10$$ 0], 0, 0, 0, 
629, 4107, 5, 无漏, , 制造装备有可能增加命中\n“坚毅者，虽柔必韧，不死重生。”, , 2, 0, 1, 0, 2, 1, -1, 150, 4, 24, 6, 1e-06, 0.0084, 1, [2100050], [3], [3012061$$ 3012062], [1.0$$ 0.0], [7$$ 3], 0, 0, 0, 
630, 4107, 6, 无漏, , 制造装备有可能增加命中\n“坚毅者，虽柔必韧，不死重生。”, , 2, 0, 1, 0, 2, 1, -1, 150, 4, 28, 7, 1e-06, 0.0074, 1, [2100050], [5], [3012071$$ 3012072], [1.0$$ 0.0], [0$$ 10], 0, 0, 0, 
631, 4107, 7, 无漏, , 制造装备有可能增加命中\n“坚毅者，虽柔必韧，不死重生。”, , 2, 0, 1, 0, 2, 1, -1, 140, 4, 32, 8, 0.0065, 0.0065, 1, [2100050], [8], [3012081$$ 3012082], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
632, 4107, 8, 无漏, , 制造装备有可能增加命中\n“坚毅者，虽柔必韧，不死重生。”, , 3, 0, 1, 0, 2, 1, -1, 140, 4, 36, 9, 0.0001, 0.0001, 1, [2100050], [10], [3012091$$ 3012092], [0.9$$ 0.1], [9$$ 1], 0, 0, 0, 
