a, b, skillId, familyLevel, , , , , , , , , xiuwei, banggong, , suiyin, , , , , , , , , , , , , , , , , , , des,

696, 1, 7, 61, 4, 140, 0, 1220000, 0, 0, 0, 2819, 1100000, 93, 1, 37200, 0, 1100000, 93, 1, 37200, 0, 905361, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性183点,
697, 1, 7, 62, 4, 140, 0, 1240000, 0, 0, 0, 2819, 1150000, 94, 1, 37650, 0, 1150000, 94, 1, 37650, 0, 905362, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性186点,
698, 1, 7, 63, 4, 140, 0, 1260000, 0, 0, 0, 2819, 1200000, 95, 1, 38100, 0, 1200000, 95, 1, 38100, 0, 905363, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性189点,
699, 1, 7, 64, 4, 140, 0, 1280000, 0, 0, 0, 3075, 1250000, 98, 1, 39000, 0, 1250000, 98, 1, 39000, 0, 905364, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性192点,
700, 1, 7, 65, 4, 140, 0, 1300000, 0, 0, 0, 3075, 1300000, 100, 1, 39900, 0, 1300000, 100, 1, 39900, 0, 905365, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性195点,
701, 1, 7, 66, 4, 140, 0, 1320000, 0, 0, 0, 3075, 1350000, 101, 1, 40350, 0, 1350000, 101, 1, 40350, 0, 905366, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性198点,
702, 1, 7, 67, 4, 140, 0, 1340000, 0, 0, 0, 3075, 1400000, 102, 1, 40800, 0, 1400000, 102, 1, 40800, 0, 905367, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性201点,
703, 1, 7, 68, 4, 140, 0, 1360000, 0, 0, 0, 3075, 1450000, 104, 1, 41700, 0, 1450000, 104, 1, 41700, 0, 905368, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性204点,
704, 1, 7, 69, 4, 140, 0, 1380000, 0, 0, 0, 3075, 1500000, 107, 1, 42600, 0, 1500000, 107, 1, 42600, 0, 905369, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性207点,
705, 1, 7, 70, 4, 140, 0, 1400000, 0, 0, 0, 3075, 1550000, 108, 1, 43050, 0, 1550000, 108, 1, 43050, 0, 905370, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性210点,
706, 1, 7, 71, 5, 500, 0, 1420000, 0, 0, 0, 3331, 1600000, 109, 1, 43500, 0, 1600000, 109, 1, 43500, 0, 905371, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性213点,
707, 1, 7, 72, 5, 500, 0, 1440000, 0, 0, 0, 3331, 1650000, 112, 1, 44850, 0, 1650000, 112, 1, 44850, 0, 905372, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性216点,
708, 1, 7, 73, 5, 500, 0, 1460000, 0, 0, 0, 3331, 1700000, 116, 1, 46200, 0, 1700000, 116, 1, 46200, 0, 905373, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性219点,
709, 1, 7, 74, 5, 500, 0, 1480000, 0, 0, 0, 3331, 1750000, 118, 1, 47100, 0, 1750000, 118, 1, 47100, 0, 905374, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性222点,
710, 1, 7, 75, 5, 500, 0, 1500000, 0, 0, 0, 3587, 1800000, 120, 1, 48000, 0, 1800000, 120, 1, 48000, 0, 905375, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性225点,
711, 1, 7, 76, 5, 500, 0, 1520000, 0, 0, 0, 3587, 1850000, 122, 1, 48900, 0, 1850000, 122, 1, 48900, 0, 905376, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性228点,
712, 1, 7, 77, 5, 500, 0, 1540000, 0, 0, 0, 3587, 1900000, 125, 1, 49800, 0, 1900000, 125, 1, 49800, 0, 905377, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性231点,
713, 1, 7, 78, 5, 500, 0, 1560000, 0, 0, 0, 3587, 1950000, 127, 1, 50700, 0, 1950000, 127, 1, 50700, 0, 905378, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性234点,
714, 1, 7, 79, 5, 500, 0, 1580000, 0, 0, 0, 3587, 2000000, 129, 1, 51600, 0, 2000000, 129, 1, 51600, 0, 905379, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性237点,
715, 1, 7, 80, 5, 500, 0, 1600000, 0, 0, 0, 3843, 2050000, 131, 1, 52500, 0, 2050000, 131, 1, 52500, 0, 905380, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性240点,
716, 1, 7, 81, 8, 2500, 0, 1620000, 0, 0, 0, 3843, 2100000, 134, 1, 53400, 0, 2100000, 134, 1, 53400, 0, 905381, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性243点,
717, 1, 7, 82, 8, 2500, 0, 1640000, 0, 0, 0, 3843, 2150000, 136, 1, 54300, 0, 2150000, 136, 1, 54300, 0, 905382, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性246点,
718, 1, 7, 83, 9, 2500, 0, 1660000, 0, 0, 0, 3843, 2200000, 138, 1, 55200, 0, 2200000, 138, 1, 55200, 0, 905383, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性249点,
719, 1, 7, 84, 9, 2500, 0, 1680000, 0, 0, 0, 3843, 2250000, 140, 1, 56100, 0, 2250000, 140, 1, 56100, 0, 905384, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性252点,
720, 1, 7, 85, 10, 2500, 0, 1700000, 0, 0, 0, 4099, 2300000, 143, 1, 57000, 0, 2300000, 143, 1, 57000, 0, 905385, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性255点,
721, 1, 7, 86, 10, 2500, 0, 1720000, 0, 0, 0, 4099, 2350000, 145, 1, 57900, 0, 2350000, 145, 1, 57900, 0, 905386, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性258点,
722, 1, 7, 87, 11, 2500, 0, 1740000, 0, 0, 0, 4099, 2400000, 147, 1, 58800, 0, 2400000, 147, 1, 58800, 0, 905387, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性261点,
723, 1, 7, 88, 11, 2500, 0, 1760000, 0, 0, 0, 4099, 2450000, 150, 1, 60150, 0, 2450000, 150, 1, 60150, 0, 905388, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性264点,
724, 1, 7, 89, 12, 2500, 0, 1780000, 0, 0, 0, 4099, 2500000, 154, 1, 61500, 0, 2500000, 154, 1, 61500, 0, 905389, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性267点,
725, 1, 7, 90, 12, 2500, 0, 1800000, 0, 0, 0, 4099, 2550000, 156, 1, 62400, 0, 2550000, 156, 1, 62400, 0, 905390, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性270点,
726, 1, 7, 91, 13, 4000, 0, 1820000, 0, 0, 0, 4355, 2600000, 158, 1, 63300, 0, 2600000, 158, 1, 63300, 0, 905391, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性273点,
727, 1, 7, 92, 13, 4000, 0, 1840000, 0, 0, 0, 4355, 2650000, 162, 1, 64650, 0, 2650000, 162, 1, 64650, 0, 905392, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性276点,
728, 1, 7, 93, 14, 4000, 0, 1860000, 0, 0, 0, 4355, 2700000, 165, 1, 66000, 0, 2700000, 165, 1, 66000, 0, 905393, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性279点,
729, 1, 7, 94, 14, 4000, 0, 1880000, 0, 0, 0, 4355, 2750000, 167, 1, 66900, 0, 2750000, 167, 1, 66900, 0, 905394, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性282点,
730, 1, 7, 95, 15, 4000, 0, 1900000, 0, 0, 0, 4355, 2800000, 170, 1, 67800, 0, 2800000, 170, 1, 67800, 0, 905395, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性285点,
731, 1, 7, 96, 15, 4000, 0, 1920000, 0, 0, 0, 4611, 2850000, 171, 1, 68250, 0, 2850000, 171, 1, 68250, 0, 905396, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性288点,
732, 1, 7, 97, 16, 4000, 0, 1940000, 0, 0, 0, 4611, 2900000, 172, 1, 68700, 0, 2900000, 172, 1, 68700, 0, 905397, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性291点,
733, 1, 7, 98, 16, 4000, 0, 1960000, 0, 0, 0, 4611, 2950000, 173, 1, 69150, 0, 2950000, 173, 1, 69150, 0, 905398, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性294点,
734, 1, 7, 99, 17, 4000, 0, 1980000, 0, 0, 0, 4611, 3000000, 174, 1, 69600, 0, 3000000, 174, 1, 69600, 0, 905399, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性297点,
735, 1, 7, 100, 17, 4000, 0, 2000000, 0, 0, 0, 4867, 3050000, 175, 1, 70050, 0, 3050000, 175, 1, 70050, 0, 905400, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【基础属性，低级性价比高，推荐修炼】永久提升人物身法属性300点,
736, 1, 8, 0, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】学习可以永久提升人物外功攻击,
737, 1, 8, 1, 1, 10, 0, 20000, 0, 0, 0, 259, 800, 75, 1, 1200, 0, 800, 75, 1, 1200, 0, 905601, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击2点,
738, 1, 8, 2, 1, 10, 0, 40000, 0, 0, 0, 259, 1100, 113, 1, 1650, 0, 1100, 113, 1, 1650, 0, 905602, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击4点,
739, 1, 8, 3, 1, 10, 0, 60000, 0, 0, 0, 259, 1400, 150, 1, 2100, 0, 1400, 150, 1, 2100, 0, 905603, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击6点,
740, 1, 8, 4, 1, 10, 0, 80000, 0, 0, 0, 259, 1700, 173, 1, 2550, 0, 1700, 173, 1, 2550, 0, 905604, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击8点,
741, 1, 8, 5, 1, 10, 0, 100000, 0, 0, 0, 515, 2000, 195, 1, 3000, 0, 2000, 195, 1, 3000, 0, 905605, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击10点,
742, 1, 8, 6, 1, 10, 0, 120000, 0, 0, 0, 515, 2300, 218, 1, 3450, 0, 2300, 218, 1, 3450, 0, 905606, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击12点,
743, 1, 8, 7, 1, 10, 0, 140000, 0, 0, 0, 515, 2600, 240, 1, 3900, 0, 2600, 240, 1, 3900, 0, 905607, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击14点,
744, 1, 8, 8, 1, 10, 0, 160000, 0, 0, 0, 515, 2900, 263, 1, 4350, 0, 2900, 263, 1, 4350, 0, 905608, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击16点,
745, 1, 8, 9, 1, 10, 0, 180000, 0, 0, 0, 515, 3200, 285, 1, 4800, 0, 3200, 285, 1, 4800, 0, 905609, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击18点,
746, 1, 8, 10, 1, 10, 0, 200000, 0, 0, 0, 515, 3500, 308, 1, 5250, 0, 3500, 308, 1, 5250, 0, 905610, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击20点,
747, 1, 8, 11, 1, 10, 0, 220000, 0, 0, 0, 515, 3800, 330, 1, 5700, 0, 3800, 330, 1, 5700, 0, 905611, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击22点,
748, 1, 8, 12, 1, 10, 0, 240000, 0, 0, 0, 515, 4100, 353, 1, 6150, 0, 4100, 353, 1, 6150, 0, 905612, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击24点,
749, 1, 8, 13, 1, 10, 0, 260000, 0, 0, 0, 515, 4400, 375, 1, 6600, 0, 4400, 375, 1, 6600, 0, 905613, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击26点,
750, 1, 8, 14, 1, 10, 0, 280000, 0, 0, 0, 771, 4700, 398, 1, 7050, 0, 4700, 398, 1, 7050, 0, 905614, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击28点,
751, 1, 8, 15, 1, 10, 0, 300000, 0, 0, 0, 771, 5000, 420, 1, 7500, 0, 5000, 420, 1, 7500, 0, 905615, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击30点,
752, 1, 8, 16, 1, 10, 0, 320000, 0, 0, 0, 771, 5300, 465, 1, 8400, 0, 5300, 465, 1, 8400, 0, 905616, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击32点,
753, 1, 8, 17, 1, 10, 0, 340000, 0, 0, 0, 771, 5600, 510, 1, 9300, 0, 5600, 510, 1, 9300, 0, 905617, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击34点,
754, 1, 8, 18, 1, 10, 0, 360000, 0, 0, 0, 771, 5900, 533, 1, 9750, 0, 5900, 533, 1, 9750, 0, 905618, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击36点,
755, 1, 8, 19, 1, 10, 0, 380000, 0, 0, 0, 771, 6200, 555, 1, 10200, 0, 6200, 555, 1, 10200, 0, 905619, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击38点,
756, 1, 8, 20, 1, 10, 0, 400000, 0, 0, 0, 771, 6500, 578, 1, 10650, 0, 6500, 578, 1, 10650, 0, 905620, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击40点,
757, 1, 8, 21, 1, 10, 0, 420000, 0, 0, 0, 771, 6800, 600, 1, 11100, 0, 6800, 600, 1, 11100, 0, 905621, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击42点,
758, 1, 8, 22, 1, 10, 0, 440000, 0, 0, 0, 771, 7100, 623, 1, 11550, 0, 7100, 623, 1, 11550, 0, 905622, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击44点,
759, 1, 8, 23, 1, 10, 0, 460000, 0, 0, 0, 1027, 7400, 645, 1, 12000, 0, 7400, 645, 1, 12000, 0, 905623, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击46点,
760, 1, 8, 24, 1, 10, 0, 480000, 0, 0, 0, 1027, 7700, 690, 1, 12900, 0, 7700, 690, 1, 12900, 0, 905624, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击48点,
761, 1, 8, 25, 1, 10, 0, 500000, 0, 0, 0, 1027, 8000, 735, 1, 13800, 0, 8000, 735, 1, 13800, 0, 905625, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击50点,
762, 1, 8, 26, 1, 10, 0, 520000, 0, 0, 0, 1027, 8300, 758, 1, 14250, 0, 8300, 758, 1, 14250, 0, 905626, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击52点,
763, 1, 8, 27, 1, 10, 0, 540000, 0, 0, 0, 1027, 8600, 780, 1, 14700, 0, 8600, 780, 1, 14700, 0, 905627, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击54点,
764, 1, 8, 28, 1, 10, 0, 560000, 0, 0, 0, 1283, 8900, 803, 1, 15150, 0, 8900, 803, 1, 15150, 0, 905628, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击56点,
765, 1, 8, 29, 1, 10, 0, 580000, 0, 0, 0, 1283, 9200, 825, 1, 15600, 0, 9200, 825, 1, 15600, 0, 905629, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击58点,
766, 1, 8, 30, 1, 10, 0, 600000, 0, 0, 0, 1283, 9500, 848, 1, 16050, 0, 9500, 848, 1, 16050, 0, 905630, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击60点,
767, 1, 8, 31, 1, 30, 0, 620000, 0, 0, 0, 1283, 9800, 870, 1, 16500, 0, 9800, 870, 1, 16500, 0, 905631, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击62点,
768, 1, 8, 32, 1, 30, 0, 640000, 0, 0, 0, 1539, 10100, 915, 1, 17400, 0, 10100, 915, 1, 17400, 0, 905632, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击64点,
769, 1, 8, 33, 1, 30, 0, 660000, 0, 0, 0, 1539, 10400, 960, 1, 18300, 0, 10400, 960, 1, 18300, 0, 905633, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击66点,
770, 1, 8, 34, 1, 30, 0, 680000, 0, 0, 0, 1539, 10700, 983, 1, 18750, 0, 10700, 983, 1, 18750, 0, 905634, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击68点,
771, 1, 8, 35, 1, 30, 0, 700000, 0, 0, 0, 1539, 11000, 1005, 1, 19200, 0, 11000, 1005, 1, 19200, 0, 905635, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击70点,
772, 1, 8, 36, 1, 30, 0, 720000, 0, 0, 0, 1795, 11300, 1028, 1, 19650, 0, 11300, 1028, 1, 19650, 0, 905636, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击72点,
773, 1, 8, 37, 1, 30, 0, 740000, 0, 0, 0, 1795, 11600, 1050, 1, 20100, 0, 11600, 1050, 1, 20100, 0, 905637, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击74点,
774, 1, 8, 38, 1, 30, 0, 760000, 0, 0, 0, 1795, 11900, 1073, 1, 20550, 0, 11900, 1073, 1, 20550, 0, 905638, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击76点,
775, 1, 8, 39, 1, 30, 0, 780000, 0, 0, 0, 1795, 12200, 1095, 1, 21000, 0, 12200, 1095, 1, 21000, 0, 905639, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击78点,
776, 1, 8, 40, 1, 30, 0, 800000, 0, 0, 0, 1795, 12500, 1140, 1, 21900, 0, 12500, 1140, 1, 21900, 0, 905640, 0, 0, 0, 0, 0, 0, 0, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击80点,
777, 1, 8, 41, 2, 40, 0, 820000, 0, 0, 0, 2051, 12800, 1185, 1, 22800, 0, 12800, 1185, 1, 22800, 0, 905641, 0, 0, 0, 0, 0, 0, 80, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击82点,
778, 1, 8, 42, 2, 40, 0, 840000, 0, 0, 0, 2051, 13100, 1208, 1, 23250, 0, 13100, 1208, 1, 23250, 0, 905642, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击84点,
779, 1, 8, 43, 2, 40, 0, 860000, 0, 0, 0, 2051, 13400, 1230, 1, 23700, 0, 13400, 1230, 1, 23700, 0, 905643, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击86点,
780, 1, 8, 44, 2, 40, 0, 880000, 0, 0, 0, 2051, 13700, 1275, 1, 24600, 0, 13700, 1275, 1, 24600, 0, 905644, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击88点,
781, 1, 8, 45, 2, 40, 0, 900000, 0, 0, 0, 2051, 14000, 1320, 1, 25500, 0, 14000, 1320, 1, 25500, 0, 905645, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击90点,
782, 1, 8, 46, 2, 40, 0, 920000, 0, 0, 0, 2307, 14300, 1343, 1, 25950, 0, 14300, 1343, 1, 25950, 0, 905646, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击92点,
783, 1, 8, 47, 2, 40, 0, 940000, 0, 0, 0, 2307, 14600, 1365, 1, 26400, 0, 14600, 1365, 1, 26400, 0, 905647, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击94点,
784, 1, 8, 48, 2, 40, 0, 960000, 0, 0, 0, 2307, 14900, 1410, 1, 27300, 0, 14900, 1410, 1, 27300, 0, 905648, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击96点,
785, 1, 8, 49, 2, 40, 0, 980000, 0, 0, 0, 2307, 15200, 1455, 1, 28200, 0, 15200, 1455, 1, 28200, 0, 905649, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击98点,
786, 1, 8, 50, 2, 40, 0, 1000000, 0, 0, 0, 2307, 15500, 1478, 1, 28650, 0, 15500, 1478, 1, 28650, 0, 905650, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击100点,
787, 1, 8, 51, 3, 75, 0, 1020000, 0, 0, 0, 2307, 15800, 1500, 1, 29100, 0, 15800, 1500, 1, 29100, 0, 905651, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击102点,
788, 1, 8, 52, 3, 75, 0, 1040000, 0, 0, 0, 2563, 16100, 1650, 1, 30000, 0, 16100, 1650, 1, 30000, 0, 905652, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击104点,
789, 1, 8, 53, 3, 75, 0, 1060000, 0, 0, 0, 2563, 16400, 1800, 1, 30900, 0, 16400, 1800, 1, 30900, 0, 905653, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击106点,
790, 1, 8, 54, 3, 75, 0, 1080000, 0, 0, 0, 2563, 16700, 1875, 1, 31350, 0, 16700, 1875, 1, 31350, 0, 905654, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击108点,
791, 1, 8, 55, 3, 75, 0, 1100000, 0, 0, 0, 2563, 17000, 1950, 1, 31800, 0, 17000, 1950, 1, 31800, 0, 905655, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击110点,
792, 1, 8, 56, 3, 75, 0, 1120000, 0, 0, 0, 2563, 17300, 2100, 1, 32700, 0, 17300, 2100, 1, 32700, 0, 905656, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击112点,
793, 1, 8, 57, 3, 75, 0, 1140000, 0, 0, 0, 2563, 17600, 2250, 1, 33600, 0, 17600, 2250, 1, 33600, 0, 905657, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击114点,
794, 1, 8, 58, 3, 75, 0, 1160000, 0, 0, 0, 2819, 17900, 2550, 1, 34500, 0, 17900, 2550, 1, 34500, 0, 905658, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击116点,
795, 1, 8, 59, 3, 75, 0, 1180000, 0, 0, 0, 2819, 18200, 2850, 1, 35400, 0, 18200, 2850, 1, 35400, 0, 905659, 0, 0, 0, 0, 0, 0, 2, [], [], 0, 0, 【最高性价比，必修能力】永久提升人物外功攻击118点,
